rec_id,culture,given_name,surname,sex,date_of_birth
rec-2489-org,afr,ntai,manyika,f,19680921
rec-2490-org,afr,chinasa,jalo,m,19570105
rec-2491-org,afr,tavavich,kumwenda,f,19840823
rec-2492-org,afr,mzuzi,chivuta,f,19640715
rec-2493-org,afr,afaghis,vanzekin,,19450810
rec-2494-org,afr,batuuli,dyegh,f,19500905
rec-2495-org,afr,kleavon,malitoli,f,
rec-2496-org,afr,majumi,habib,,19421011
rec-2497-org,afr,tichaona,ndiku,m,19670401
rec-2498-org,afr,uhuru,huggins,m,
rec-2499-org,afr,faqihi,kyhne,,19950425
rec-2500-org,afr,abiodun,onyangoobbo,f,19661217
rec-2501-org,afr,sukutai,ssempeke,,19580305
rec-2502-org,afr,massassi,prior,f,19870421
rec-2503-org,afr,alaba,tshwete,,19881224
rec-2504-org,afr,tazdayt,gitonga,f,19590420
rec-2505-org,afr,kanjuchi,obita,f,19470517
rec-2506-org,afr,fethee,jakande,f,19710817
rec-2507-org,afr,omodele,kashweka,f,19920203
rec-2508-org,afr,mathona,zeederberg,m,19840711
rec-2509-org,afr,jongilanga,bucyanayandi,f,19441025
rec-2510-org,afr,pra,tshaealala,f,19840120
rec-2511-org,afr,yeften,saidu,,19790520
rec-2512-org,afr,uzodimma,kishoyian,f,19810307
rec-2513-org,afr,dyese,ecweru,m,19560327
rec-2514-org,afr,maliik,featherstonehaugh,,19511228
rec-2515-org,afr,so,malot,f,19751219
rec-2516-org,afr,ismaili,batuma,m,19641110
rec-2517-org,afr,ola,morgenrood,,19741118
rec-2518-org,afr,njora,kipkoech,f,
rec-2519-org,afr,nozibele,swartz,f,19951111
rec-2520-org,afr,elewechi,furness,,19780514
rec-2521-org,afr,amawal,hopkins,f,19460719
rec-2522-org,afr,jugurtha,sinyinda,f,19940613
rec-2523-org,afr,olugbala,elyas,f,19670813
rec-2524-org,afr,dotse,letipilia,f,19870123
rec-2525-org,afr,munim,,f,19990203
rec-2526-org,afr,riziki,lele,m,19560413
rec-2527-org,afr,temitope,chihana,f,19901203
rec-2528-org,afr,kaneesha,melamu,f,19831111
rec-2529-org,afr,khola,gessesse,f,19770211
rec-2530-org,afr,damiso,nabagesera,f,19861227
rec-2531-org,afr,ochieng,gunter,f,19761105
rec-2532-org,afr,ilori,scriven,,19860629
rec-2533-org,afr,osayioniw,uzoma,f,19791010
rec-2534-org,afr,zeffun,matchett,f,19640625
rec-2535-org,afr,kesia,kabando,f,19421202
rec-2536-org,afr,ruhinda,rosslien,,19501104
rec-2537-org,afr,ghinjo,kunyanda,f,
rec-2538-org,afr,demesu,effiom,f,19871025
rec-2539-org,afr,hagos,wege,m,19520330
rec-2540-org,afr,kantigi,turton,m,
rec-2541-org,afr,kanzi,njovu,,19860613
rec-2542-org,afr,shinuni,halwindi,f,19681101
rec-2543-org,afr,oafe,nambwalu,f,19560829
rec-2544-org,afr,kwakwei,apudo,f,19931020
rec-2545-org,afr,mestawot,glueck,f,20000420
rec-2546-org,afr,asha,,f,19850422
rec-2547-org,afr,mgbafor,kaiche,m,
rec-2548-org,afr,seretse,idiata,f,19860606
rec-2549-org,afr,dukuzumurenyi,abrie,f,19450307
rec-2550-org,afr,tikinas,muoki,f,19860802
rec-2551-org,afr,jashonn,tessendorf,f,
rec-2552-org,afr,delon,hornigold,f,19980322
rec-2553-org,afr,chukwuebuka,reijniers,f,19751105
rec-2554-org,afr,palassa,mathews,f,19540827
rec-2555-org,afr,tadesa,,m,19571226
rec-2556-org,afr,subira,myboto,,19421202
rec-2557-org,afr,nwakaegbo,katurole,,19580509
rec-2558-org,afr,kafele,kennedy,m,19830808
rec-2559-org,afr,kifimbo,gabanakgosi,m,19721003
rec-2560-org,afr,aldjiya,mworeko,f,19771220
rec-2561-org,afr,eutese,stipp,f,19650410
rec-2562-org,afr,thema,adenaike,f,19691028
rec-2563-org,afr,olamilekan,syambango,f,19850722
rec-2564-org,afr,chimaijem,ebenezer,,19500716
rec-2565-org,afr,saretha,grace,,19650727
rec-2566-org,afr,goitsemed,wuraola,f,19511123
rec-2567-org,afr,akueni,adenihun,f,19780829
rec-2568-org,afr,jafari,ibok,f,19650523
rec-2569-org,afr,waletta,gladwin,f,19610803
rec-2570-org,afr,akins,origi,f,19990113
rec-2571-org,afr,nyokato,bambury,f,
rec-2572-org,afr,hamisi,nkhetani,f,
rec-2573-org,afr,urunwa,manzini,f,
rec-2574-org,afr,mawulikplimi,krynauw,f,19480430
rec-2575-org,afr,marycath,akika,,19920913
rec-2576-org,afr,arusi,silwamba,f,19650602
rec-2577-org,afr,wanangwa,choge,,19881010
rec-2578-org,afr,tukufu,chimanga,,19980226
rec-2579-org,afr,thwala,lessonet,m,19670215
rec-2580-org,afr,afiwa,herselman,f,19690504
rec-2581-org,afr,rapuluchu,voight,f,19921108
rec-2582-org,afr,miujiza,chibiya,f,19980422
rec-2583-org,afr,dridzieny,botha,,
rec-2584-org,afr,venuste,waters,f,19690730
rec-2585-org,afr,ntozake,ditaola,f,19900521
rec-2586-org,afr,waletta,toughey,f,19630906
rec-2587-org,afr,kuumba,makubuya,f,
rec-2588-org,afr,awushie,omwoyo,,19960829
rec-2589-org,afr,asabi,okore,f,19890206
rec-2590-org,afr,chimalsi,preston-thomas,f,19580517
rec-2591-org,afr,khari,stocks,f,19461211
rec-2592-org,afr,adetoun,egondantende,,19930913
rec-2593-org,afr,jefar,litole,f,19440106
rec-2594-org,afr,edem,sonnenberg,f,19520721
rec-2595-org,afr,chilemba,weeber,f,
rec-2596-org,afr,maputo,mechau,f,19760115
rec-2597-org,afr,shabataka,greenaway,m,20000704
rec-2598-org,afr,meti,abdulghani,f,19430927
rec-2599-org,afr,denell,ekwueme,f,19610812
rec-2600-org,afr,nosiike,heywat,f,19770721
rec-2601-org,afr,kidaishia,saka,f,19761226
rec-2602-org,afr,jerommeke,ofere,m,19670506
rec-2603-org,afr,zagwe,chepkemei,f,19400801
rec-2604-org,afr,kobla,fairall,f,19800411
rec-2605-org,afr,fabeni,wootton,,20001231
rec-2606-org,afr,belquis,goedhals,f,19731218
rec-2607-org,afr,ifeanyichukwu,veronie,f,19921125
rec-2608-org,afr,businge,tufa,f,
rec-2609-org,afr,biyogo,waldeck,m,19691220
rec-2610-org,afr,ajuma,longosiwa,f,19980219
rec-2611-org,afr,olutosin,makue,f,19451026
rec-2612-org,afr,penjani,zaaiman,f,19910418
rec-2613-org,afr,immeghar,motala,f,19991216
rec-2614-org,afr,businge,trautmann,f,19700217
rec-2615-org,afr,daligqili,stoltz,f,19900703
rec-2616-org,afr,awo,jeptoo,f,19870810
rec-2617-org,afr,ushenda,rottner,f,19880725
rec-2618-org,afr,chikondi,peponi,,19670714
rec-2619-org,afr,makwangwala,wolfferum,f,19621020
rec-2620-org,afr,faika,makweembo,,20001105
rec-2621-org,afr,thulile,saaiman,f,19610213
rec-2622-org,afr,jinga,mwencha,f,19900208
rec-2623-org,afr,andriamihaja,ralfe,f,19470603
rec-2624-org,afr,ewansiha,salaam-madatt,m,19830410
rec-2625-org,afr,sanyu,barihun,f,19620320
rec-2626-org,afr,eskinder,katusha,,19561115
rec-2627-org,afr,mkubwa,elahor,f,19810428
rec-2628-org,afr,,makatiani,f,19490710
rec-2629-org,afr,falani,harry,,19400215
rec-2630-org,afr,ejike,carse,,19960423
rec-2631-org,afr,oluluaboe,mathias,f,
rec-2632-org,afr,cheja,kgathi,f,19691229
rec-2633-org,afr,sheena,wootton,f,19620604
rec-2634-org,afr,olufunmil,chipalo,f,19630403
rec-2635-org,afr,marzuku,watiyakeni,f,19570113
rec-2636-org,afr,jitujeusi,vippond,f,
rec-2637-org,afr,leishah,saunders,f,19720407
rec-2638-org,afr,waseme,hailu,m,19481114
rec-2639-org,afr,tiziri,preddy,f,19490317
rec-2640-org,afr,awdia,,m,
rec-2641-org,afr,chidiegwu,daura,f,
rec-2642-org,afr,qalhata,akinnifesi,,19850221
rec-2643-org,afr,akinyi,chikwakwa,m,19991206
rec-2644-org,afr,okoli,imboela,,19900320
rec-2645-org,afr,lulit,mwenya,,19610226
rec-2646-org,afr,kagai,share,f,19540308
rec-2647-org,afr,abosi,katundi,f,19671123
rec-2648-org,afr,lazetta,aruna,f,19880512
rec-2649-org,afr,issay,caley,m,
rec-2650-org,afr,sadaka,oriala,f,19810611
rec-2651-org,afr,chidiebere,machem,m,19830719
rec-2652-org,afr,adeleke,munsaka,m,19550309
rec-2653-org,afr,sipho,mahlasela,,19821122
rec-2654-org,afr,mabuufo,riddin,,19460508
rec-2655-org,afr,hamadou,ssejjemba,f,
rec-2656-org,afr,,kapatamoyo,f,19990201
rec-2657-org,afr,goitsemed,lopuyet,f,19410111
rec-2658-org,afr,olufunmilayo,sakari,m,19700315
rec-2659-org,afr,kamaria,adams,f,19481204
rec-2660-org,afr,kiho,dejonge,f,19620804
rec-2661-org,afr,abanobi,simelane,m,19430719
rec-2662-org,afr,mawulawde,sangwa,m,19980829
rec-2663-org,afr,lebna,moopeloa,m,
rec-2664-org,afr,nkiruka,ogbiagbevha,f,19490607
rec-2665-org,afr,foluke,matuma,f,
rec-2666-org,afr,ilori,gombwa,m,19510728
rec-2667-org,afr,lemma,gericke,,19890510
rec-2668-org,afr,matuko,mbabazi,f,19650216
rec-2669-org,afr,mekbib,nakadama,f,19660525
rec-2670-org,afr,khalifa,abbott,,
rec-2671-org,afr,ogo,mogaka,f,19470820
rec-2672-org,afr,ige,aliker,,19820918
rec-2673-org,afr,abbeba,ovbiagele,f,19600110
rec-2674-org,afr,baruti,muluneh,f,19761009
rec-2675-org,afr,mkamba,oyekan,,19911203
rec-2676-org,afr,akuwa,hadane,f,19490706
rec-2677-org,afr,tebogo,atwoli,f,19800312
rec-2678-org,afr,mundhir,,f,19820103
rec-2679-org,afr,melithafa,tiyaonse,f,19631214
rec-2680-org,afr,kwaku,mamudu,,19880408
rec-2681-org,afr,ilom,oparanya,f,20001204
rec-2682-org,afr,ungapake,ojaamong,,19721205
rec-2683-org,afr,daudi,rieck,,19861024
rec-2684-org,afr,cinenye,royston,,19500425
rec-2685-org,afr,selamawit,kalusa,f,19420813
rec-2686-org,afr,azubuike,mwanakatwe,f,19970502
rec-2687-org,afr,kupenda,kimera,m,19910618
rec-2688-org,afr,alemayehe,wanga,f,
rec-2689-org,afr,fola,tanui,f,
rec-2690-org,afr,kimacho,wangui,m,20011018
rec-2691-org,afr,mbingu,katuntu,f,19420604
rec-2692-org,afr,nolitha,iwelumo,,20000719
rec-2693-org,afr,tekeyah,randles,f,19680506
rec-2694-org,afr,meria,kadogo,f,20021216
rec-2695-org,afr,mukondi,schmal,f,
rec-2696-org,afr,ayni,ashiru,f,19930319
rec-2697-org,afr,alake,malachy,,19840625
rec-2698-org,afr,mwanza,watermeyer,m,19720217
rec-2699-org,afr,madzimoyo,saeed,f,
rec-2700-org,afr,ikenna,pierrus,f,20000401
rec-2701-org,afr,tamela,wiese,f,
rec-2702-org,afr,mawuli,bannink,,19940206
rec-2703-org,afr,zewditu,snell,f,19750818
rec-2704-org,afr,alarbi,iyam,f,
rec-2705-org,afr,nogomo,nwanganga,f,19810405
rec-2706-org,afr,duniisai,ndambiri,f,19711016
rec-2707-org,afr,sikudhani,adeniji,m,19990205
rec-2708-org,afr,runako,ikechukwu,,19990920
rec-2709-org,afr,halla,nworah,,19721120
rec-2710-org,afr,nsubuga,,m,19511011
rec-2711-org,afr,amennay,mkandawire,,19520205
rec-2712-org,afr,fadiya,balt,f,19801224
rec-2713-org,afr,murua,mdlalose,f,19400216
rec-2714-org,afr,chipo,lessing,,19701018
rec-2715-org,afr,retha,gunter,f,
rec-2716-org,afr,selassiee,naidoo,,19510905
rec-2717-org,afr,cilombo,tebbutt,m,19730622
rec-2718-org,afr,klevon,lunn,f,19960512
rec-2719-org,afr,andimba,bailey,f,19581024
rec-2720-org,afr,laneece,madowo,f,19570821
rec-2721-org,afr,taklit,quaite,f,19650202
rec-2722-org,afr,ladawna,mellors,,20010403
rec-2723-org,afr,chinyere,prismall,,19951021
rec-2724-org,afr,madalitso,weber,m,19640404
rec-2725-org,afr,ugo,twigg,,19940404
rec-2726-org,afr,goukouni,rudeker,f,20020626
rec-2727-org,afr,mashaka,september,f,19651227
rec-2728-org,afr,uba,obare,f,19590201
rec-2729-org,afr,tiaret,grumede,f,19640404
rec-2730-org,afr,lavoun,ezenwaka,f,20020721
rec-2731-org,afr,badru,sumner,,19720903
rec-2732-org,afr,miata,simpson,,19500430
rec-2733-org,afr,chidiegwu,osazuwa,f,19880328
rec-2734-org,afr,tekle,maiyoro,,19561216
rec-2735-org,afr,adigun,ailola,f,19420623
rec-2736-org,afr,kolfe,nakulima,f,19641202
rec-2737-org,afr,nafuma,mulele,f,19470212
rec-2738-org,afr,ebelechuk,haile,f,19660122
rec-2739-org,afr,mwinyimadi,obayan,m,19550713
rec-2740-org,afr,hiji,marsh,f,19540414
rec-2741-org,afr,issay,chemlany,,19630313
rec-2742-org,afr,afalku,wiese,f,19660814
rec-2743-org,afr,mensah,merid,f,19751103
rec-2744-org,afr,odumeguru,samoei,f,19700907
rec-2745-org,afr,tima,igesund,f,19520120
rec-2746-org,afr,duni,chukwu,f,19940626
rec-2747-org,afr,anane,debruyn,m,19770321
rec-2748-org,afr,okoronkwo,loroupe,f,19411011
rec-2749-org,afr,alili,musukwa,,19680908
rec-2750-org,afr,tambuzi,rorke,f,19861211
rec-2751-org,afr,mundhir,shikuku,f,19750827
rec-2752-org,afr,udoka,simbyakula,f,19460215
rec-2753-org,afr,owiti,akeredolu,,19780202
rec-2754-org,afr,lotanna,nguirmamaramama,f,19830714
rec-2755-org,afr,fatia,mosz,f,19940606
rec-2756-org,afr,charron,chege,f,19721010
rec-2757-org,afr,adinew,gessesse,m,19480602
rec-2758-org,afr,mtume,rabe,f,19681224
rec-2759-org,afr,bultossa,parbhoo,f,
rec-2760-org,afr,mballa,kipyegon,,19931106
rec-2761-org,afr,maideyi,ikudehinbu,m,19670213
rec-2762-org,afr,mosimane,githae,,19510805
rec-2763-org,afr,siphiwe,chikoto,f,19600316
rec-2764-org,afr,mekonen,akinjide,f,19911010
rec-2765-org,afr,wanjiku,simalonga,f,19591220
rec-2766-org,afr,nkosazana,ramaala,f,19820613
rec-2767-org,afr,nyikadzino,mokgweetsi,f,19790814
rec-2768-org,afr,ogo,amodu,m,19430105
rec-2769-org,afr,oljuwoun,witola,m,19750312
rec-2770-org,afr,dahia,carmichael,f,19541025
rec-2771-org,afr,azizi,kamure,m,19680902
rec-2772-org,afr,alile,bain,f,19520809
rec-2773-org,afr,kifle,ndumba,f,19980910
rec-2774-org,afr,rehema,mizinga,f,19451101
rec-2775-org,afr,namdi,zagers,f,19841030
rec-2776-org,afr,sikitu,,f,19970620
rec-2777-org,afr,chichi,launspach,f,
rec-2778-org,afr,savola,kapenta,,19571004
rec-2779-org,afr,fassil,luta,f,
rec-2780-org,afr,mlahwa,wabukala,f,20000319
rec-2781-org,afr,ezeudu,dzekedzeke,m,19991123
rec-2782-org,afr,kwatekwei,obesere,f,19951215
rec-2783-org,afr,naki,chikwe,f,20010522
rec-2784-org,afr,retha,burja,f,19691224
rec-2785-org,afr,nomabaso,woolley,f,19960912
rec-2786-org,afr,sipho,lowis,f,20001231
rec-2787-org,afr,akna,chikelu,m,
rec-2788-org,afr,eberegbulam,lenku,m,19950409
rec-2789-org,afr,chola,middlebrook,m,19690125
rec-2790-org,afr,mtakuja,norton,m,19501118
rec-2791-org,afr,waloga,lusweti,f,19940919
rec-2792-org,afr,tanay,sibajene,f,19610728
rec-2793-org,afr,masaharta,lutaaya,f,
rec-2794-org,afr,rashan,nkana,,19611220
rec-2795-org,afr,tette,,f,
rec-2796-org,afr,sekla,nanok,m,19670918
rec-2797-org,afr,odinkemere,barasa,m,19500505
rec-2798-org,afr,okeyo,volbrecht,,19441010
rec-2799-org,afr,saulo,exter,m,19550118
rec-2800-org,afr,ihechukwu,greenaway,,19710605
rec-2801-org,afr,mthunzi,sparrow,,19541110
rec-2802-org,afr,nyachae,ntini,f,19820104
rec-2803-org,afr,mariamu,siyumbwa,f,19781013
rec-2804-org,afr,afam,kunene,,20000610
rec-2805-org,afr,veronicia,woldeyes,,19850107
rec-2806-org,afr,takata,onek,f,19900228
rec-2807-org,afr,fehed,choombe,,19400911
rec-2808-org,afr,wnissa,choramo,f,19720521
rec-2809-org,afr,ukurugenzi,menkiti,,19560114
rec-2810-org,afr,ipyana,brown,,19991215
rec-2811-org,afr,simangaliso,gebremarkos,f,19621104
rec-2812-org,afr,tafui,govender,f,19450808
rec-2813-org,afr,mwema,tenagnework,f,19920607
rec-2814-org,afr,msafiri,khanyile,f,
rec-2815-org,afr,waithaka,willmers,f,19670524
rec-2816-org,afr,urzig,njoya,f,19870108
rec-2817-org,afr,kya,mhlaba,f,20010528
rec-2818-org,afr,shumba,likwabilo,f,19740617
rec-2819-org,afr,cinese,khandanisa,,19610705
rec-2820-org,afr,alonge,cherrington,f,19671220
rec-2821-org,afr,rakota,okri,f,
rec-2822-org,afr,nomonde,ibyara,,19560428
rec-2823-org,afr,omosede,muunda,f,19470717
rec-2824-org,afr,thulile,pascoe,f,19560212
rec-2825-org,afr,mwanahawa,chijikwa,m,19550730
rec-2826-org,afr,tekalgn,diesel,f,19730811
rec-2827-org,afr,adongo,kabwegyere,,19591004
rec-2828-org,afr,makhanda,janmohamed,f,19461102
rec-2829-org,afr,temitope,mutapa,,19670906
rec-2830-org,afr,boitumelo,fullerton,f,19930516
rec-2831-org,afr,bahari,bann,f,19401020
rec-2832-org,afr,ikhezi,lumbwe,f,
rec-2833-org,afr,adergazuz,somani,m,19970425
rec-2834-org,afr,musu,malot,,19950627
rec-2835-org,afr,imamu,daries,f,
rec-2836-org,afr,mwaria,rosser,,19711003
rec-2837-org,afr,meklit,mwala,f,19831210
rec-2838-org,afr,katiza,kigen,,19781226
rec-2839-org,afr,evinder,ohu,f,19610316
rec-2840-org,afr,selope,daames,m,19770808
rec-2841-org,afr,tella,lovell,f,19741208
rec-2842-org,afr,kito,otichilo,f,19940601
rec-2843-org,afr,mbonisi,andiego,f,19770610
rec-2844-org,afr,abeba,muindi,f,19550417
rec-2845-org,afr,elewechi,tulu,f,19550330
rec-2846-org,afr,ndulu,mabogo,f,20001118
rec-2847-org,afr,geressu,karegeya,f,19700922
rec-2848-org,afr,jayde,paton,,
rec-2849-org,afr,uwaezuoke,reed,m,19781220
rec-2850-org,afr,annakiya,malen,,19870225
rec-2851-org,afr,zenani,klem,f,19941228
rec-2852-org,afr,olubunmi,fasehun,f,19670114
rec-2853-org,afr,fabeni,tor,f,20010518
rec-2854-org,afr,anaba,mezgebu,f,19801202
rec-2855-org,afr,johari,alula,m,19491217
rec-2856-org,afr,taiwana,larkin,f,19470519
rec-2857-org,afr,jashaun,sikawe,f,19771129
rec-2858-org,afr,kedimu,kefee,f,19770907
rec-2859-org,afr,janani,kajwang,f,
rec-2860-org,afr,turiya,ocol,f,19500106
rec-2861-org,afr,funsan,muchelenganga,f,19720220
rec-2862-org,afr,afaafa,mwachofi,m,19681101
rec-2863-org,afr,zinyeza,walsh,,19840416
rec-2864-org,afr,beluchi,vine,f,19950409
rec-2865-org,afr,alioune,alemu,m,19671010
rec-2866-org,afr,nthati,lingenfelder,f,19660928
rec-2867-org,afr,nasiche,milford,f,19980205
rec-2868-org,afr,sy,kihoro,m,20010104
rec-2869-org,afr,aminu,schierhout,f,19470406
rec-2870-org,afr,cheiku,schoonbee,m,19700825
rec-2871-org,afr,laqawzia,mhango,,19460911
rec-2872-org,afr,negasi,wanyeki,f,20021010
rec-2873-org,afr,mawunyaga,katembula,f,
rec-2874-org,afr,takiyah,mengistou,f,19511211
rec-2875-org,afr,ibezim,milla,,19480212
rec-2876-org,afr,fikile,walker,f,
rec-2877-org,afr,,homan,,19730711
rec-2878-org,afr,kenbede,sangambo,,19540418
rec-2879-org,afr,oluremi,sigundu,f,19600726
rec-2880-org,afr,ogonna,kimutai,,20000504
rec-2881-org,afr,nontle,rogers,f,19540904
rec-2882-org,afr,ndukwe,chelelwa,m,19850630
rec-2883-org,afr,mbaya,geeringh,f,19931208
rec-2884-org,afr,cabha,rubia,f,19701007
rec-2885-org,afr,mshengu,asiago,f,19891030
rec-2886-org,afr,anane,gitonga,,19540509
rec-2887-org,afr,kumanda,aworet,m,19770209
rec-2888-org,afr,melithafa,kwebiha,f,19901129
rec-2889-org,afr,lesala,jeevanjee,f,19621220
rec-2890-org,afr,masika,tamblyn,f,19410623
rec-2891-org,afr,chikelu,opande,f,19580908
rec-2892-org,afr,ngozichuk,greig,m,
rec-2893-org,afr,nyaguthii,menzies,,19790429
rec-2894-org,afr,kambuji,jabavu,,19911103
rec-2895-org,afr,ezeani,manyika,f,19830502
rec-2896-org,afr,,wheeler,f,19570521
rec-2897-org,afr,nosipho,agbonsevbafe,,19700828
rec-2898-org,afr,nokothula,atulewa,m,19450319
rec-2899-org,afr,dalali,sheffield,f,20010731
rec-2900-org,afr,,izamoje,,19811118
rec-2901-org,afr,takia,tunoi,,19790726
rec-2902-org,afr,kwayera,akwu,m,19641014
rec-2903-org,afr,munashe,sauer,f,19880801
rec-2904-org,afr,ajahn,kechere,f,19410416
rec-2905-org,afr,ndu,parrymore,f,19520707
rec-2906-org,afr,lolonyo,wiederhold,f,19680921
rec-2907-org,afr,khatibu,townsend,f,20000111
rec-2908-org,afr,dukuzumuremyi,finningley,m,19560307
rec-2909-org,afr,,okemo,f,19600111
rec-2910-org,afr,lavita,munyes,m,19990826
rec-2911-org,afr,shamikah,aanyu,m,19560829
rec-2912-org,afr,segbe,safo,f,19550912
rec-2913-org,afr,maskini,rygaard,f,19670927
rec-2914-org,afr,ibeabuchi,kitum,f,19770812
rec-2915-org,afr,mashuhuri,changufu,f,19820925
rec-2916-org,afr,sumaiyya,mazrui,f,19870925
rec-2917-org,afr,chukwudi,lutaaya,f,19680917
rec-2918-org,afr,chimwala,quincey,f,19720404
rec-2919-org,afr,anando,shawul,f,19580303
rec-2920-org,afr,hediye,slatem,f,20010922
rec-2921-org,afr,kawawe,pugin,f,19891204
rec-2922-org,afr,tisent,weeber,m,19910423
rec-2923-org,afr,zulan,gillespie,f,19620629
rec-2924-org,afr,damee,njubi,m,19610611
rec-2925-org,afr,lololi,struweg,,19690412
rec-2926-org,afr,nwajindu,ondieki,,19850311
rec-2927-org,afr,nazura,stellenboom,,19960130
rec-2928-org,afr,abagbe,madonsel,,19980530
rec-2929-org,afr,dalicia,kritzinger,f,19540223
rec-2930-org,afr,aminata,opande,,19650623
rec-2931-org,afr,ashanta,hunnam,f,19480710
rec-2932-org,afr,adaugo,osano,,
rec-2933-org,afr,boniswa,somani,f,19780422
rec-2934-org,afr,iloerika,niddrie,f,19790902
rec-2935-org,afr,teklehaymanot,mwase,,
rec-2936-org,afr,mbonisi,chivuta,f,19780818
rec-2937-org,afr,vatusia,reid,m,19460126
rec-2938-org,afr,kosey,akilu,f,19781129
rec-2939-org,afr,immeghar,ogomudia,f,19451202
rec-2940-org,afr,chiemezie,gitonga,f,19980820
rec-2941-org,afr,tafadzwa,wasserfall,m,19780802
rec-2942-org,afr,ojiugo,peckham,m,19620301
rec-2943-org,afr,biftu,deysel,,19850518
rec-2944-org,afr,zikoranau,ruganda,f,19900607
rec-2945-org,afr,argaw,hailstones,,19510627
rec-2946-org,afr,ephigenia,githunguri,f,19420627
rec-2947-org,afr,kadhi,chisumpa,,20011224
rec-2948-org,afr,okatakyie,hussaini,,19850324
rec-2949-org,afr,rubanza,radcliff,f,19400609
rec-2950-org,afr,refilwe,,f,19400221
rec-2951-org,afr,sekai,akinjide,f,19500629
rec-2952-org,afr,osorkon,kahin,f,19481106
rec-2953-org,afr,yera,ochieng,f,19540122
rec-2954-org,afr,mwanahawa,edmond,m,20020821
rec-2955-org,afr,kibasira,shakankale,m,19420916
rec-2956-org,afr,faruki,anenih,f,19430425
rec-2957-org,afr,tafat,kombich,f,19800608
rec-2958-org,afr,majo,degfa,f,19860720
rec-2959-org,afr,hajari,chemjor,f,20010605
rec-2960-org,afr,deelon,bainbridge,f,19761018
rec-2961-org,afr,hamisi,gari,,19740717
rec-2962-org,afr,tifawt,truman,,19980307
rec-2963-org,afr,tian,barya,f,19570505
rec-2964-org,afr,lulit,steenveld,m,
rec-2965-org,afr,kasiya,betul,m,19640518
rec-2966-org,afr,rashon,dubuson,f,19761118
rec-2967-org,afr,chukwudi,lwando,m,19830720
rec-2968-org,afr,dalilia,tyson,,19681110
rec-2969-org,afr,owusu,wangila,m,19450514
rec-2970-org,afr,gahiji,odita,f,19900130
rec-2971-org,afr,ngumo,oyieko,,19450413
rec-2972-org,afr,kinyemi,gubegna,f,19910824
rec-2973-org,afr,seblewen,mugambi,f,19581124
rec-2974-org,afr,banji,mwacalimba,m,19460612
rec-2975-org,afr,makwetu,mabwe,f,19740612
rec-2976-org,afr,chukwuebuka,matyolo,f,
rec-2977-org,afr,badawi,salaam-madatt,f,19781002
rec-2978-org,afr,henock,tador,f,19761213
rec-2979-org,afr,onwumelu,chiassaro,f,19860803
rec-2980-org,afr,amadi,damons,f,19491120
rec-2981-org,afr,izem,rono,,
rec-2982-org,afr,najia,dangelo,f,19680711
rec-2983-org,afr,unachukwu,matovu,f,19920911
rec-2984-org,afr,venuste,thornton,f,19571002
rec-2985-org,afr,adedayo,sichizya,f,19640213
rec-2986-org,afr,muthuri,adejuyigbe,f,20000727
rec-2987-org,afr,enqu,ssali,f,19790920
rec-2988-org,afr,veltry,asalache,f,19980214
rec-2989-org,afr,dogo,amalaha,,19410816
rec-2990-org,afr,,gachagua,m,19570411
rec-2991-org,afr,mwai,shrekeezy,,19970723
rec-2992-org,afr,boseday,ojomoh,f,19770702
rec-2993-org,afr,mwari,niewoudt,f,20010628
rec-2994-org,afr,kuleo,saltmarsh,f,20011203
rec-2995-org,afr,,carrick,f,19630420
rec-2996-org,afr,sakidi,kamathi,f,
rec-2997-org,afr,mothudi,durrheim,f,19710721
rec-2998-org,afr,sekani,onubogu,f,19890729
rec-2999-org,afr,tijjani,omwakwe,,19681005
rec-3000-org,afr,mojisola,hugo,f,19650119
rec-3001-org,afr,thair,mnisi,f,19950106
rec-3002-org,afr,akwate,hamooba,f,19820302
rec-3003-org,afr,fita,ageson,,19520115
rec-3004-org,afr,olatunji,baruwa,f,19910406
rec-3005-org,afr,somoe,postma,f,19560916
rec-3006-org,afr,siyasa,lembede,,19630121
rec-3007-org,afr,akinyi,motshegwa,,19820104
rec-3008-org,afr,zerwal,wanyonyi,,19650506
rec-3009-org,afr,danella,rushby,m,19620818
rec-3010-org,afr,adelabu,motsepe,,19781002
rec-3011-org,afr,lamia,reiners,f,19410602
rec-3012-org,afr,mubaadar,chileshe,f,19671128
rec-3013-org,afr,kuiwa,mutoko,f,19680617
rec-3014-org,afr,oluchi,nkolola,f,19460214
rec-3015-org,afr,idder,crawford,m,19690605
rec-3016-org,afr,sifiso,nzioka,f,
rec-3017-org,afr,ayize,kagwe,f,19900626
rec-3018-org,afr,deole,dida,f,
rec-3019-org,afr,zabeya,nakanabi,f,19920802
rec-3020-org,afr,adefunke,nkhono,m,
rec-3021-org,afr,ndumbe,mwashya,m,19990221
rec-3022-org,afr,alarbi,derry,f,19590625
rec-3023-org,afr,alem,malema,f,19510902
rec-3024-org,afr,meqwran,,f,19921215
rec-3025-org,afr,monima,fantu,,
rec-3026-org,afr,zikoranau,sitenge,f,19640627
rec-3027-org,afr,seun,egerega,f,19611223
rec-3028-org,afr,rayray,mpensele,f,19740125
rec-3029-org,afr,kobla,kapatamoyo,,19740818
rec-3030-org,afr,elon,radcliff,f,19610321
rec-3031-org,afr,yobachi,wheeldon,,19450916
