rec_id, culture, sex, date_of_birth, given_name, surname, blocking_number 
rec-1718-org,   afr, f, 19040416, miata, jeilan, 1
rec-1461-org,   afr, f, 19000517, abrihet, madu, 0
rec-32-dup-0, afr, f, , zachary, holmgren, 1
rec-2706-org,   afr, m, 19410821, nwokezuike, osuchukwu, 8
rec-2007-org,   afr, , 19580916, nasike, shawe, 5
rec-1264-org,   afr, m, 19961019, huseni, goma, 0
rec-2385-org,   afr, f, 19700125, olatunji, mwalwanda, 3
rec-2485-org,   afr, m, 19510527, agyei, hachilala, 5
rec-2921-dup-0, afr, f, 19690420, machumu, geor e, 9
rec-930-org,   afr, m, 19211005, ndemi, daniel, 0
rec-486-org,   afr, f, 19001024, delaokande, nesib, 8
rec-1046-org,   afr, , 19850509, kaisha, klaff, 8
rec-2158-org,   afr, f, 19410530, barongo, kampa, 4
rec-2257-org,   afr, f, 19011224, musoke, jeilan, 0
rec-934-org,   afr, f, 19661216, habika, cecil, 3
rec-340-org,   afr, f, 19200909, rudo, koersen, 5
rec-2109-org,   afr, f, 19601231, awushi, pistorius, 7
rec-2384-dup-0, afr, , 19730713, stbongile, petros, 7
rec-515-org,   afr, f, 19961211, alonge, chabatama, 1
rec-1058-dup-0, afr, f, 19571201, malek, ilunka, 6
rec-1589-dup-0, afr, f, , exerem, obia, 0
rec-52-org,   afr, f, 19830625, keesa, perrins, 1
rec-1992-org,   afr, f, 19390424, kibasila, kapepe, 1
rec-2985-org,   afr, f, 19921006, seydou, kelele, 8
rec-460-org,   afr, f, , jahina, reid, 3
rec-453-org,   afr, f, , , nyumbu, 3
rec-32-org,   afr, f, , olushegun, holmgren, 1
rec-2804-dup-0, afr, f, 1g810325, eljamah, olanare, 9
rec-2430-org,   afr, f, 19890717, nandiphe, koech, 3
rec-1789-org,   afr, f, 19530426, zabeya, olanrewaju, 7
rec-368-dup-0, afr, f, 19291101, benjamin, , 6
rec-2283-org,   afr, f, 19530729, nwofia, kipkemoi, 0
rec-2723-org,   afr, f, 19100804, bekila, schutz, 0
rec-821-org,   afr, , 19441216, keash, nash, 5
rec-1457-org,   afr, , 19281026, zeffun, pennell, 5
rec-2-dup-0, afr, f, 19781004, abeba, mokembe, 8
rec-1393-org,   afr, m, 19580524, ngo, talel, 7
rec-700-org,   afr, f, , yobachukwu, akiga, 0
rec-144-dup-0, afr, m, 19640704, gicheru, postma, 7
rec-2607-org,   afr, f, 19610624, uchefuna, muleme, 7
rec-2734-dup-0, afr, f, 19700328, moti, mamdnai, 4
rec-2090-dup-0, afr, f, 19990803, nzen, umelo, 8
rec-1552-dup-0, afr, f, 19230423, diin, malundu, 0
rec-1842-org,   afr, f, 19571023, goitsemed, wade, 7
rec-342-dup-0, afr, , 19720328, tesf a, atorudibo, 0
rec-2959-org,   afr, , 19330505, afeworki, jepkosgei, 1
rec-932-dup-0, afr, m, 19810418, hafi ha, kidd, 3
rec-2663-dup-0, afr, , 19370602, ambokile, kebeni, 0
rec-1057-org,   afr, f, 19300708, rapuluchu, mwanachilenga, 3
rec-41-dup-0, afr, f, 19350613, messina, ckuti, 9
rec-1523-dup-0, afr, f, 190309 9, jirani, muleme, 3
rec-2128-org,   afr, f, 19881214, ferrudj, marende, 5
rec-1962-org,   afr, f, 19090711, konata, mashinini, 3
rec-323-dup-0, afr, f, 19210630, makda, ndagire, 2
rec-691-dup-0, afr, m, 19901219, klondick, pradines, 1
rec-2157-org,   afr, f, 19640506, haiba, esuene, 1
rec-157-org,   afr, , 19220713, akoth, wetherell, 4
rec-2796-org,   afr, f, 19561127, doto, matimba, 3
rec-2946-org,   afr, f, 19601218, ubanwa, zeal, 6
rec-1272-org,   afr, f, 19630907, tafadzwa, sinyinza, 3
rec-2159-org,   afr, f, 19900615, motlatsi, kiaga, 4
rec-2222-dup-0, afr, , 19001126, fallu, wennik, 9
rec-157-dup-0, afr, , 1922071 , akoth, wetherell, 4
rec-2597-org,   afr, f, 19410105, nnenna, chitambala, 3
rec-1821-org,   afr, f, 19310411, buqisi, ekubia, 0
rec-2606-org,   afr, m, 19220601, njere, mayuni, 9
rec-2720-org,   afr, f, 19090118, mpenzi, schiefner, 8
rec-2688-org,   afr, , 19700906, chipo, jean, 3
rec-165-org,   afr, , 19050217, kuumba, starkie, 1
rec-2585-org,   afr, f, 19380206, manang, jimoh, 5
rec-932-org,   afr, m, 19810418, hafidha, kidd, 3
rec-1530-org,   afr, , 19060503, drifa, katurole, 4
rec-1101-dup-0, afr, , 19211206, ejigu, chudasam , 0
rec-1578-dup-0, afr, m, 19831211, nkandinshuti, bironje, 6
rec-244-org,   afr, f, 19990915, abaronye, moshesh, 5
rec-423-dup-0, afr, f, , ogunsheye, mbay a, 8
rec-1698-dup-0, afr, , 19810911, ojayimwese, william, 5
rec-1939-dup-0, afr, f, , namazzi, abuba ar, 8
rec-78-org,   afr, m, 19860618, jayvyn, stunden, 2
rec-2247-dup-0, afr, f, 1943 0425, siyabonga, willmers, 2
rec-1346-org,   afr, f, 19700804, ginikanwa, mwa, 0
rec-475-org,   afr, m, 19010112, tisent, ogbiagbevha, 3
rec-2264-org,   afr, f, 19470507, azomino, muthwii, 3
rec-2193-org,   afr, , 19350530, elechi, doubell, 8
rec-116-org,   afr, f, 19480328, adeola, gazzard, 2
rec-799-org,   afr, f, 19260423, klondick, , 2
rec-21-org,   afr, m, 19930921, ndu, matete, 5
rec-1751-dup-0, afr, m, , yared, kasot, 5
rec-2473-org,   afr, , 19110628, tafari, kipkemoi, 8
rec-2355-dup-0, afr, , 19440610, , obdasi, 9
rec-726-dup-0, afr, , 19970717, adhanm, nhlema, 9
rec-1653-org,   afr, m, 19720724, akinkawon, majekodunmi, 9
rec-2041-dup-0, afr, f, 19410630, k rwa, mbekeni, 6
rec-2534-org,   afr, , 19900618, olatokunb, plaatjies, 8
rec-433-dup-0, afr, f, 19920113, chinwendu, ckanyenda, 2
rec-431-dup-0, afr, , 19420626, sirak, ssoz , 6
rec-2559-dup-0, afr, f, 19250302, kitengi, nhovz, 9
rec-114-dup-0, afr, f, 19340932, faba, stuart, 2
rec-2513-dup-0, afr, f, 19770825, dahom a, rudd, 1
rec-2077-org,   afr, f, 19890807, muhashaham, dosumu, 2
rec-2024-dup-0, afr, m, 19690923, roson, molela, 9
rec-2512-org,   afr, , 19530314, nonhle, pietersen, 2
rec-2864-org,   afr, f, 19790314, ezenachi, ludek, 5
rec-2404-dup-0, afr, f, , lati cia, kimmula, 6
rec-565-org,   afr, f, 19821010, teko, weller, 7
rec-1910-org,   afr, f, 19740613, chidiebere, lake, 6
rec-167-dup-0, afr, m, 19270115, mwendapole, sebxebe, 2
rec-2541-dup-0, afr, , 19201213, vislla, onyefulu, 7
rec-441-dup-0, afr, m, 19440304, nia, kame, 5
rec-1521-dup-0, afr, f, 19161108, nzi ga, eckhout, 2
rec-2650-org,   afr, m, 19881020, botwe, majombozi, 5
rec-877-org,   afr, , 19140410, mfaki, montsho, 6
rec-1159-org,   afr, m, 19391002, , mweetwa, 6
rec-1666-dup-0, afr, f, 19681017, omwancha, namaaumo, 5
rec-1857-dup-0, afr, f, 19020 30, firdawsi, nourtier, 0
rec-88-org,   afr, f, 19980918, beluchi, likwa, 2
rec-1712-dup-0, afr, f, 19351004, ur, , 0
rec-2377-org,   afr, , 19580817, ozo, karegeya, 0
rec-706-dup-0, afr, , 19370510, kanzi, lubega, 1
rec-1611-org,   afr, f, 19611128, oladunni, luta, 1
rec-1496-org,   afr, m, 19900714, mafunda, mpetha, 0
rec-2018-dup-0, afr, f, 19971011, chidieb er, maguire, 7
rec-133-org,   afr, f, 19370122, shanika, mopela, 2
rec-204-dup-0, afr, f, 19050801, madzimoyo, chikad a, 0
rec-519-org,   afr, f, 19081001, husani, kamande, 3
rec-2611-dup-0, afr, f, 19210212, lerou, simbyakula, 5
rec-1001-org,   afr, , 19771231, ruusa, lavis, 1
rec-2908-dup-0, afr, f, 19810928, abaronye, mase, 4
rec-1745-org,   afr, f, 19250119, mathaathi, shearsmith, 4
rec-553-org,   afr, f, 19560423, kalule, dodson, 8
rec-2735-org,   afr, f, 19540307, karamu, bayo, 4
rec-2940-org,   afr, f, 19550630, lebechi, kaigwa, 0
rec-120-dup-0, afr, f, 19990801, stahlu, lokodo, 3
rec-2571-dup-0, afr, f, , tinofa, nagbara, 4
rec-2666-dup-0, afr, f, , otito, kips ng, 2
rec-1339-org,   afr, f, 19830207, chenzira, dingake, 9
rec-1500-org,   afr, , 19230113, atsufi, chibangu, 8
rec-608-dup-0, afr, f, 19201015, onwumbicko, sprenger, 3
rec-1107-org,   afr, f, 19370227, abana, injera, 1
rec-343-dup-0, afr, f, 19220316, mariama, sakary, 6
rec-1914-org,   afr, , 19281203, ermias, ngombe, 0
rec-1621-org,   afr, f, 19100327, feremusu, bakouma, 1
rec-2771-dup-0, afr, f, 19480616, maneno, durbkn, 7
rec-2995-dup-0, afr, f, 19140320, taffounnout, byabzgambi, 8
rec-1868-org,   afr, f, 19040726, simba, francis, 4
rec-1289-dup-0, afr, , 19730323, kwarmine, hendrickj, 1
rec-2870-dup-0, afr, f, 19470720, ifesinakhi, katumwa, 5
rec-1556-dup-0, afr, f, 19260104, adegoke, oma, 8
rec-1279-org,   afr, f, 19260715, tatenda, hubbard, 6
rec-191-org,   afr, f, 19781026, chiwa, kalule, 5
rec-2579-dup-0, afr, m, 19090324, ajagb , bailie, 1
rec-729-dup-0, afr, f, 19500703, , ons re, 2
rec-261-dup-0, afr, f, 19420621, osinachi, bakeberqg, 1
rec-741-org,   afr, m, 19530815, ige, moloa, 7
rec-2210-org,   afr, m, 19060120, jumange, chinyama, 8
rec-1150-org,   afr, , 19071129, nicquisha, watae, 0
rec-558-org,   afr, f, 19640827, miano, holroyd, 3
rec-488-dup-0, afr, f, 19700707, ime, verb rgh, 2
rec-1942-org,   afr, f, 19441216, vusumuzi, hovey, 3
rec-2714-org,   afr, m, , abiola, egadu, 8
rec-1802-org,   afr, f, , bausi, mpheneka, 5
rec-440-org,   afr, m, 19801028, mpumelelo, davel, 8
rec-1041-org,   afr, , 19650201, jonty, ottiji, 4
rec-2-org,   afr, f, 19781004, abeba, mokeme, 8
rec-1347-org,   afr, m, 19920901, yejide, carroll, 3
rec-1609-org,   afr, , 19921222, aksia, shakalongo, 6
rec-924-org,   afr, f, 19990819, maryamu, baddeley, 3
rec-45-org,   afr, f, 19311102, abebi, kayumbwa, 3
rec-2445-dup-0, afr, c, 19670915, shirrell, ngeny, 7
rec-2436-org,   afr, f, 19560130, nkosazana, chicheba, 7
rec-2427-org,   afr, , 19410828, baliwe, symington, 3
rec-1508-dup-0, afr, , 19980516, kebi bi, acquah, 2
rec-1639-org,   afr, f, 19100128, nsonowa, njongwe, 2
rec-2842-dup-0, afr, f, 19870622, ibeaw chi, akinsehinde, 1
rec-1437-org,   afr, f, , saed, mwamzandi, 6
rec-1834-dup-0, afr, m, 19910311, dumis ha, munkombwe, 2
rec-508-org,   afr, f, 19401204, teleza, muntingh, 9
rec-160-org,   afr, m, 19290407, addisu, lingenvelder, 6
rec-1783-dup-0, afr, f, 19710822, ebiere, sale , 0
rec-2886-dup-0, afr, f, 19474227, alitash, kahangi, 9
rec-364-org,   afr, m, , lebna, tyers, 7
rec-2093-org,   afr, m, 19150909, dekka, sserunkuma, 9
rec-1907-org,   afr, , 19880121, shiba, mulligan, 6
rec-1233-org,   afr, , 19750802, zilgum, cheyeka, 8
rec-235-dup-0, afr, f, 19040229, sekpuluchi, ebuay, 2
rec-1105-org,   afr, f, 19610602, mthuthuzeli, reichard, 0
rec-716-org,   afr, f, 19651003, nneka, karoki, 4
rec-1230-org,   afr, m, 19380716, chiemeka, asinikal, 7
rec-356-org,   afr, , , lakeisha, siasuntwe, 6
rec-671-org,   afr, f, 19610729, omorose, olowola, 6
rec-1566-org,   afr, f, 19910818, umukoro, davies, 0
rec-112-org,   afr, f, 19190906, tigist, mulholland, 1
rec-882-dup-0, afr, m, , urdighis, ders, 8
rec-2290-dup-0, afr, , , kinjikitile, wieterhold, 4
rec-1494-dup-0, afr, m, 19680713, ngozichukwuka, turto, 5
rec-529-dup-0, afr, f, 19001115, meni aliy, kibitok, 1
rec-2494-org,   afr, , 19810706, kwatei, mabaso, 7
rec-776-org,   afr, f, 19310702, fatia, lota, 0
rec-648-dup-0, afr, , 19680510, ajanp, magro, 0
rec-1582-org,   afr, f, , khatibu, admassu, 7
rec-1155-org,   afr, , 19280308, hodari, etiaba, 2
rec-314-org,   afr, f, 19990827, hasina, talel, 9
rec-1765-org,   afr, , 19610318, ikechukwu, marques, 4
rec-2227-org,   afr, m, 19020614, kadhi, gray, 2
rec-1877-dup-0, afr, f, 19520330, chidiegwu, greivvenstein, 0
rec-1300-dup-0, afr, f, 19320 308, koceila, bwanika, 5
rec-806-dup-0, afr, , 19050701, layia, defar, 1
rec-1214-dup-0, afr, , , chol a, doemski, 4
rec-1134-org,   afr, , 19280303, nsoah, dedekind, 0
rec-2234-org,   afr, , 19191110, wole, tredgold, 2
rec-1177-dup-0, afr, , 19850103, saman, mbire, 3
rec-2830-org,   afr, f, 19370216, genet, chunga, 6
rec-2092-org,   afr, f, 19161025, uzo, mamdani, 1
rec-1806-org,   afr, , 19510731, diata, earnshaw, 5
rec-2045-org,   afr, f, 19130831, gamada, garra, 8
rec-2744-dup-0, afr, , , firdaqsi, rottner, 2
rec-2320-dup-0, afr, f, 19070329, kapera, oyardkhua, 6
rec-324-dup-0, afr, , 19730621, yuned , rathbun, 5
rec-2896-org,   afr, f, 19920911, udechukwu, kiplitany, 6
rec-2748-org,   afr, , 19610822, amele, geyser, 8
rec-650-dup-0, afr, m, 19260905, ockpara, aiyenugba, 6
rec-1035-org,   afr, f, 19750717, taljat, mamudu, 6
rec-503-dup-0, afr, f, 19350627, mshangama, gatimba, 5
rec-2325-org,   afr, m, 19580531, kimweri, egbe, 9
rec-1643-dup-0, afr, f, 19630509, ifeoma, omojuwa, 6
rec-2254-dup-0, afr, , 19070529, , hugginj, 1
rec-2696-dup-0, afr, , 19860421, chukwjnonso, birir, 5
rec-2594-org,   afr, m, 19611111, sikukkun, michau, 7
rec-385-org,   afr, f, 19040428, onwuka, kan, 2
rec-2820-org,   afr, m, , kwaku, olufemi, 4
rec-2208-dup-0, afr, f, 19680915, chinwenma, ckirkham, 5
rec-456-dup-0, afr, f, , ntai, prestondthomas, 1
rec-1408-dup-0, afr, m, 19170307, selgas, tracey, 3
rec-919-org,   afr, f, 19841109, olamilekan, woldegiorgis, 6
rec-989-dup-0, afr, f, 19570901, sikambagi, redelilghuys, 9
rec-2301-org,   afr, f, 19051030, mayamiko, milford, 4
rec-2124-org,   afr, f, 19140729, arria, luus, 6
rec-1768-org,   afr, f, 19530418, oke, asiedu, 4
rec-1482-dup-0, afr, f, 19730426, otitodilichukwu, seck a, 5
rec-1870-dup-0, afr, rn, 19591111, gainde, chuumbwe, 1
rec-1761-org,   afr, , 19170426, nzingha, loxton, 4
rec-2159-dup-0, afr, , 19900615, motlatsi, kiaga, 4
rec-1742-dup-0, afr, f, , omoru yi, kelly, 3
rec-1704-org,   afr, , 19690709, githinji, ndhlema, 8
rec-1477-dup-0, afr, , 19670413, ajayi, id oko, 0
rec-1849-dup-0, afr, , 19000209, abolaye, aniakor, 4
rec-1229-org,   afr, f, 19210407, takia, lotz, 1
rec-1217-dup-0, afr, f, 1909 0805, mensa, njue, 8
rec-617-dup-0, afr, f, 19680630, gozie, kabga, 4
rec-1012-dup-0, afr, f, 19611215, amalay, mathurine, 7
rec-2750-dup-0, afr, f, 19240930, okwukwe, ogunfe i, 3
rec-1911-dup-0, afr, f, 19161 21, mwai, ndlanya, 6
rec-122-org,   afr, m, 19350127, , oywecha, 0
rec-1574-dup-0, afr, , 19450405, ikin a, asare, 2
rec-2036-org,   afr, f, 19420420, boubacar, richter, 6
rec-2009-org,   afr, , 19070314, enwelumok, munyinda, 3
rec-561-dup-0, afr, f, 19761207, dele esha, mwamba, 8
rec-2972-org,   afr, , , andile, lwandamina, 0
rec-2575-org,   afr, , 19571205, mphatso, chait, 2
rec-2898-dup-0, afr, , 19100531, chuioke, puk a, 3
rec-468-org,   afr, f, 19600905, rapuluchukwu, mugabi, 6
rec-957-dup-0, afr, m, 19490419, afaghi , duvinhage, 0
rec-907-org,   afr, f, , zikoranau, ebor, 2
rec-170-org,   afr, f, 19060922, haiba, majola, 7
rec-2651-dup-0, afr, , 19311002, nontile, poss, 9
rec-1273-org,   afr, m, 19551023, fulani, raji, 6
rec-2276-org,   afr, , 19211217, adongo, gibson, 6
rec-200-dup-0, afr, f, 19130731, ahu ole, nyariki, 5
rec-2083-org,   afr, f, 19880201, okey, ojambo, 3
rec-2370-org,   afr, f, 19170624, wanjala, mwalula, 1
rec-2614-dup-0, afr, m, , kami, obel, 8
rec-2408-org,   afr, f, 19350904, keshah, oliha, 2
rec-1122-dup-0, afr, f, 19950907, briruc, mustyoki, 2
rec-2222-org,   afr, , 19001126, fallu, wennick, 9
rec-2952-org,   afr, f, 19670425, ekugbe, shumye, 2
rec-2122-org,   afr, f, 19950118, urunwa, gafney, 1
rec-1997-dup-0, afr, m, 19851126, olumiji, sumgo g, 7
rec-2125-org,   afr, f, 19450314, uksem, greener, 6
rec-2219-dup-0, afr, , 19930 423, omolara, woldeyes, 8
rec-1472-dup-0, afr, f, 19120604, elec i, nyariki, 6
rec-1249-dup-0, afr, m, 19660118, sakile, ckukkuk, 4
rec-757-dup-0, afr, , 19920607, atiqa, sand, 1
rec-2834-org,   afr, , 19760103, kibasira, muigai, 3
rec-2591-dup-0, afr, , 19710 424, nikusubila, , 1
rec-1440-dup-0, afr, m, 19640929, pabu, bayisa, 7
rec-1048-org,   afr, f, 19150216, shawndah, usher, 3
rec-2467-org,   afr, m, , mapfumo, karuhanga, 0
rec-2040-dup-0, afr, f, 19920627, fariji, dinsdale, 7
rec-767-dup-0, afr, m, 1945 709, fungai, chisale, 8
rec-891-org,   afr, f, 19570112, oban, shawul, 4
rec-2086-dup-0, afr, , , tabi , ndulo, 5
rec-480-org,   afr, f, , ogechi, pichen, 3
rec-1376-dup-0, afr, f, 19800509, tazday, abdulle, 1
rec-2012-dup-0, afr, m, 19700429, zimiyo, mugerwa, 2
rec-1215-org,   afr, f, 19451121, fahari, ekiring, 2
rec-874-org,   afr, , 19121221, kishwana, , 0
rec-2272-org,   afr, f, 19780226, crispina, massingham, 7
rec-2250-org,   afr, f, 19740601, sobhuza, deewes, 6
rec-2116-org,   afr, f, 19190304, osakwe, tarry, 0
rec-287-dup-0, afr, f, 19991129, jeghada, amueke, 3
rec-88-dup-0, afr, f, 19980918, beluchi, lika, 2
rec-1268-org,   afr, f, 19240703, udokamma, , 4
rec-2258-org,   afr, f, 19741202, abasi, namulomba, 1
rec-702-dup-0, afr, , 19821219, mvita, mut , 5
rec-2628-org,   afr, f, , gozie, somji, 1
rec-1997-org,   afr, m, 19851126, olumiji, sumgong, 7
rec-1518-org,   afr, , 19920318, teferi, ottiji, 9
rec-1448-org,   afr, f, 19720906, nwakasi, hamusankwa, 5
rec-2869-org,   afr, m, 19720121, looureine, fashanu, 6
rec-2740-org,   afr, , 19180608, oboi, mampone, 9
rec-1946-org,   afr, f, 19031120, mutira, sloan, 0
rec-1184-dup-0, afr, , 19260327, ayikai, roodman, 9
rec-20-dup-0, afr, , 19130326, shanakmak, ekubo, 4
rec-1391-dup-0, afr, , 19350607, lauren, chepyegon, 9
rec-1402-org,   afr, f, 19540726, jimar, maluleke, 6
rec-2973-dup-0, afr, v, 19280331, amandani, onyekachi, 7
rec-71-dup-0, afr, f, , omodi, muse, 9
rec-2191-org,   afr, f, 19610830, mosimane, villet, 3
rec-910-org,   afr, f, 19210917, obataiye, osunwa, 8
rec-946-dup-0, afr, f, 19741231, tabit a, amkpa, 5
rec-48-dup-0, afr, f, 19691101, windrick, honeychurch, 0
rec-1449-org,   afr, f, 19041112, baruti, njenga, 7
rec-2646-org,   afr, f, 19500422, fikile, dorfling, 4
rec-876-dup-0, afr, f, 19170405, batuuli, gjchonga, 9
rec-2996-org,   afr, f, 19970918, hamisi, debroise, 4
rec-2746-dup-0, afr, f, 19370404, brah m, ndumba, 0
rec-1567-org,   afr, f, 19690404, kuliraga, gane, 0
rec-583-org,   afr, f, 19780417, semeni, shezi, 5
rec-935-dup-0, afr, m, 19190105, akhona, ama i, 5
rec-787-org,   afr, m, 19840811, shangoyom, arita, 9
rec-273-org,   afr, f, , thandiwe, veerens, 2
rec-2493-org,   afr, f, 19991209, jaali, stella, 3
rec-49-dup-0, afr, , 19640405, kalamka, wilman, 2
rec-665-org,   afr, f, 19580812, patience, hjort, 9
rec-2932-org,   afr, f, 19560420, deleesha, phipson, 9
rec-1605-org,   afr, f, 19960905, nanjala, tebbutt, 2
rec-355-org,   afr, f, 19060515, faruki, adetona, 3
rec-585-dup-0, afr, , 19260825, tafrara, onubgu, 8
rec-431-org,   afr, , 19420626, sirak, ssozi, 6
rec-2192-org,   afr, , 19391119, ekugbe, nderitu, 5
rec-358-org,   afr, f, , mutua, hingwale, 6
rec-453-dup-0, afr, f, , , nyumpu, 3
rec-2987-org,   afr, , 19200903, chinyere, sweet, 4
rec-1097-org,   afr, m, 19660225, ghaniy, goosen, 4
rec-2089-dup-0, afr, f, 19810208, khamisi, ssal , 7
rec-779-dup-0, afr, f, 19901101, gebretadik, pett, 5
rec-861-org,   afr, f, 19601102, aspar, shumye, 0
rec-491-dup-0, afr, m, 19430125, , stparks, 9
rec-97-org,   afr, f, 19991107, obax, duru, 1
rec-2710-dup-0, afr, f, 19220310, apiona, henshaw, 5
rec-2703-dup-0, afr, f, 19860225, makabee, ro rke, 1
rec-750-org,   afr, f, 19510916, nteremezi, duiker, 5
rec-1767-dup-0, afr, f, 19090602, busien, rivas, 6
rec-1550-org,   afr, f, 19800414, asumini, mathe, 4
rec-1700-dup-0, afr, f, 19040724, nkiruka, richarxson, 5
rec-293-dup-0, afr, f, 19681017, dakarai, kabem ba, 2
rec-899-dup-0, afr, f, 19720219, feremusu, mbeckeni, 6
rec-2950-dup-0, afr, f, 19670710, tapiwa, oguntipe, 2
rec-678-dup-0, afr, f, 19990216, moyi, maddison, 6
rec-655-org,   afr, f, 19531203, mashuhuri, negassi, 6
rec-1214-org,   afr, , , chola, doemski, 4
rec-75-dup-0, afr, f, 19441108, ckambo, hammond, 1
rec-715-org,   afr, f, 19460702, youssou, changula, 1
rec-517-org,   afr, f, 19020907, meligqili, stewart, 9
rec-942-dup-0, afr, f, 19060902, akuend, smoog, 9
rec-1036-org,   afr, f, 19071105, amenyo, hudson, 9
rec-2823-dup-0, afr, f, , if a, rao, 0
rec-1411-dup-0, afr, , 1976 0207, reth, ratz, 8
rec-744-org,   afr, f, 19110813, mahamoud, bakeberg, 2
rec-2297-org,   afr, , 19410525, uwase, , 0
rec-1722-dup-0, afr, f, 1q190919, udokamma, silwamba, 4
rec-263-org,   afr, , 19620621, bayadija, mushemeza, 2
rec-1721-dup-0, afr, f, 191304 5, tigist, dandridge, 2
rec-1130-dup-0, afr, , 19810622, potlako, musokotgane, 9
rec-1406-org,   afr, f, 19740909, nasiche, lokeris, 6
rec-1281-dup-0, afr, m, 19321023, manica, oguvuo, 6
rec-1843-org,   afr, f, , nawiri, , 6
rec-915-org,   afr, f, 19740914, jalia, ajuwa, 2
rec-456-org,   afr, f, , ntai, preston-thomas, 1
rec-47-dup-0, afr, f, 19170816, rupanza, mercer, 6
rec-1404-org,   afr, f, 19870706, tapfuma, kambere, 4
rec-1218-org,   afr, f, 19650914, jaali, friday, 6
rec-246-org,   afr, f, 19830824, kamaria, letta, 8
rec-2365-dup-0, afr, f, 19431029, waithaka, kayongoutumba, 8
rec-351-dup-0, afr, f, 19390219, mukiri, scheidrt, 8
rec-173-org,   afr, f, 19280113, chilemba, agboyi, 0
rec-2097-org,   afr, f, 19610816, , aku, 9
rec-2503-org,   afr, f, 19421004, mbui, ililonga, 7
rec-1271-org,   afr, f, , sinidu, shimwambi, 4
rec-2112-org,   afr, f, 19530929, nyanjera, nicol, 5
rec-1509-dup-0, afr, f, 19720919, alem, bade h, 5
rec-1561-org,   afr, f, 19340811, muhammadu, duma, 5
rec-526-dup-0, afr, f, 19201603, munanire, chilembe, 2
rec-449-org,   afr, f, 19200510, busara, fotso, 3
rec-1379-dup-0, afr, f, 19030818, ziy paya, qualtrough, 4
rec-1581-org,   afr, f, 19690328, amakwei, aworet, 1
rec-2232-org,   afr, f, 19841123, moyo, kalabula, 8
rec-214-org,   afr, f, 19450812, tulivu, cheboiboch, 1
rec-1034-org,   afr, f, 19680901, mballa, aliomba, 8
rec-1713-org,   afr, f, 19540719, ozoamaka, dubruyn, 2
rec-1043-org,   afr, f, 19930803, ama, kimaiyo, 0
rec-569-org,   afr, f, , kizuwanda, iii, 0
rec-377-org,   afr, m, 19040923, kyesi, esieme, 0
rec-384-dup-0, afr, f, 1996 329, rudo, seaton, 0
rec-1476-org,   afr, , , nkokheli, mopela, 3
rec-1579-dup-0, afr, f, 19471002, chiemezie, earnxaw, 3
rec-2622-org,   afr, f, 19150110, erinmwind, ilala, 5
rec-1454-org,   afr, f, , limber, sutton, 8
rec-2678-org,   afr, f, 19340623, thando, loftie-eaton, 8
rec-600-org,   afr, f, 19310117, kitoko, davy, 5
rec-2375-dup-0, afr, f, 19050309, jaed, dysel, 9
rec-1069-org,   afr, f, 19880821, akwate, dibia, 7
rec-1763-org,   afr, m, 19720320, musisi, pigg, 6
rec-1141-org,   afr, f, 19490810, onaedo, chikwelu, 2
rec-871-dup-0, afr, , 19472230, dakarai, miyoba, 3
rec-24-org,   afr, f, 19730901, jededish, kasankha, 8
rec-1254-org,   afr, f, 19640107, ntainyane, chiazzari, 7
rec-1469-org,   afr, f, 19620322, nne, obaid, 2
rec-408-org,   afr, f, 19850824, yamusu, melville, 9
rec-2050-dup-0, afr, , 19960402, eronsele, abo , 7
rec-2356-dup-0, afr, f, 19010307, azomino, humsn, 7
rec-396-org,   afr, f, , puleng, pote, 9
rec-2762-dup-0, afr, f, 1942 404, amma, bolum, 1
rec-2394-org,   afr, , 19951106, momodou, ajumogobia, 1
rec-921-org,   afr, , 19820506, daiquesha, isabirye, 0
rec-2886-org,   afr, f, 19470227, alitash, kahangi, 9
rec-2866-dup-0, afr, m, 19950723, mariame, yato r, 4
rec-1187-org,   afr, f, 19080818, sisi, voster, 1
rec-1791-dup-0, afr, f, , lencho, bann nk, 5
rec-2768-dup-0, afr, f, 19400731, amenk, teixeira, 1
rec-387-org,   afr, , , aduda, krugel, 0
rec-1154-dup-0, afr, , 19600216, kagun a, parkin, 9
rec-784-org,   afr, f, 19500422, visolela, duke, 0
rec-777-org,   afr, , 19780530, boseday, ede, 4
rec-2003-org,   afr, f, 19180212, shhhaleel, meijburg, 5
rec-2921-org,   afr, f, 19690420, machumu, george, 9
rec-1677-org,   afr, f, , ebun, mulenga, 3
rec-712-org,   afr, f, 19470330, nontle, esterhuyse, 1
rec-1003-org,   afr, m, 19080528, chieloka, raubenheimer, 1
rec-123-org,   afr, f, , dumi, ngcobo, 4
rec-1137-org,   afr, f, 19261210, omavi, penrith, 1
rec-360-org,   afr, , 19860927, mgbafo, shitumbanuma, 1
rec-359-org,   afr, f, 19820629, tochukwu, yunis, 7
rec-1335-org,   afr, m, 19640229, chinika, nakulima, 4
rec-1884-dup-0, afr, f, 19921209, igmi, idahorh, 4
rec-1141-dup-0, afr, f, 19490810, onaedo, chikweou, 2
rec-280-dup-0, afr, , 19810401, kafik, maiyegun, 0
rec-1076-dup-0, afr, , 19970730, khalya, baehr, 9
rec-1286-org,   afr, f, 19510601, ikhezi, bunyoro, 2
