rec_id, culture, sex, date_of_birth, given_name, surname, blocking_number 
rec-106-org,   afr, f, 19930223, ukaegbunam, kefee, 0
rec-2621-dup-0, afr, f, , kwasausya, adoys, 4
rec-2519-org,   afr, m, 19540127, amandla, kabokeme, 6
rec-816-org,   afr, f, 19600814, leishah, gillespie, 6
rec-3762-org,   afr, f, 19420928, njemile, , 2
rec-2506-org,   afr, , 19940713, tyumzashe, wangari, 7
rec-2149-org,   afr, f, 19910627, nyimak, taylor, 5
rec-202-dup-0, afr, f, 19680212, , etiepet, 0
rec-876-dup-0, afr, f, 19660821, isis, kalij, 3
rec-3289-org,   afr, , 19330613, palesa, goch, 5
rec-1444-org,   afr, m, 19030415, boseda, kaigwa, 3
rec-1903-dup-0, afr, , 19710912, ntomben l, adriaanze, 7
rec-2655-org,   afr, f, 19030228, mariatu, ezeonu, 8
rec-1256-org,   afr, f, 19550518, tale, yator, 6
rec-92-org,   afr, , 19890810, wami, kughegbe, 5
rec-101-org,   afr, f, 19710210, palassa, mwilu, 3
rec-1139-dup-0, afr, , , tambo, adlinhton, 6
rec-1529-org,   afr, , 19491018, ndale, mokwena, 8
rec-2850-dup-0, afr, f, , eylachew, den:s, 5
rec-2622-dup-0, afr, m, 19781229, chinonso, rnuhammed, 7
rec-3172-dup-0, afr, m, 19460107, lumumba, ogbeido, 3
rec-2440-org,   afr, m, 19330428, ngigi, penny, 7
rec-780-org,   afr, f, 19721001, amenyo, pitchers, 3
rec-1166-org,   afr, , 19950601, kinshasha, opiyo, 4
rec-2409-org,   afr, , 19330306, yamikani, munnira, 5
rec-49-org,   afr, f, 19640604, iloabuchi, scullard, 9
rec-1697-org,   afr, f, 19210715, tenneh, naiambana, 7
rec-3343-org,   afr, m, 19201219, aderinola, toms, 9
rec-1681-org,   afr, m, 19690219, akinshegun, fall, 5
rec-1490-org,   afr, f, , chima, chinjila, 1
rec-471-org,   afr, f, 19520912, yacob, sissing, 7
rec-2939-org,   afr, f, 19670323, fesseha, nyamuiru, 2
rec-925-org,   afr, f, 19970822, ure, stead, 0
rec-1745-org,   afr, , 19771123, kalifa, canham, 1
rec-1828-org,   afr, , 19930618, akeyo, gaisford, 4
rec-3872-dup-0, afr, m, 19590520, osita imma, peteni, 1
rec-3534-org,   afr, f, 19940503, sypax, , 0
rec-3146-org,   afr, f, 19521221, mgbogo, reddy, 6
rec-2029-dup-0, afr, f, 19050510, olwetu, lebarrow, 5
rec-3009-org,   afr, f, 19451205, mulumba, nyanda, 3
rec-781-org,   afr, f, 19060526, oladele, masiko, 5
rec-1010-org,   afr, f, 19310406, matope, ngoni, 6
rec-10-org,   afr, f, 19141116, taiwana, geerling, 8
rec-3204-org,   afr, f, 19400526, uyanwa, tarfa, 5
rec-406-org,   afr, , 19360629, akoth, udechukwu, 4
rec-1775-org,   afr, , 19240308, olamilekan, warwick, 4
rec-3907-org,   afr, f, 19570901, kennesha, tinubu, 5
rec-3557-org,   afr, , 19900930, tusajigwe, walden, 1
rec-52-dup-0, afr, f, , z la, horsford, 3
rec-751-org,   afr, f, 19381206, salina, okodogbe, 0
rec-260-org,   afr, f, 19011219, helina, kilimo, 7
rec-50-org,   afr, f, 19270318, kissa, casowe, 9
rec-2368-org,   afr, , 19810101, munashe, ghebreyesus, 5
rec-3793-org,   afr, f, , mukamutar, dunk, 4
rec-1164-org,   afr, f, 19421228, nkiru, pay, 9
rec-401-org,   afr, f, , saada, upham, 9
rec-1685-org,   afr, f, 19800415, candace, mentasti, 7
rec-1479-org,   afr, f, 19920726, nomabaso, rhodes, 5
rec-791-org,   afr, m, , bikitsha, mwilu, 1
rec-312-dup-0, afr, , 19956012, mgbonkwo, magnusson, 7
rec-1827-org,   afr, f, , doe, obesere, 0
rec-921-dup-0, afr, f, 19580218, morow , simbule, 9
rec-2599-org,   afr, , 19700507, liyongo, canniford, 0
rec-1299-org,   afr, , 19961008, gukunda, mukombwe, 1
rec-1907-org,   afr, f, 19941123, wasswa, ngubase, 2
rec-3502-org,   afr, f, 19060125, shantaina, whelan, 7
rec-1223-org,   afr, , 19330824, wepesi, simuleya, 8
rec-2020-org,   afr, , 19630607, obet, niemandt, 3
rec-1202-org,   afr, f, 19220914, makena, msuku, 9
rec-1081-org,   afr, f, 19791118, , bibodi, 1
rec-1627-org,   afr, , 19081112, folami, chepkurgor, 2
rec-3078-org,   afr, f, 19350530, meligqili, tayfield, 4
rec-1606-org,   afr, f, 19680604, chimela, indelbu, 6
rec-1830-org,   afr, f, 19000125, fethee, , 0
rec-3095-org,   afr, m, 19000716, nadhiri, tzadua, 8
rec-3838-org,   afr, f, 19171011, qwuan, carruthers, 8
rec-710-org,   afr, f, 19101211, akinyi, ridgeway, 3
rec-3678-org,   afr, m, 19470404, bereket, mwikuta, 6
rec-2292-org,   afr, m, , bayana, radobe, 3
rec-1898-org,   afr, m, 19440729, taona, schoeman, 9
rec-756-org,   afr, , 19350826, bour, malundu, 2
rec-3844-dup-0, afr, f, 19731 208, mzee, mcpherson, 4
rec-1091-dup-0, afr, f, 19121118, kijo, enslin, 8
rec-2401-dup-0, afr, f, 19260411, yirdaw, noruh, 9
rec-336-org,   afr, f, , nafuma, muomaife, 9
rec-2226-org,   afr, f, 19510802, zeinab, saga, 7
rec-1474-org,   afr, , 19780717, banasa, nyambe, 1
rec-1005-dup-0, afr, f, 19470317, tale, ockon, 3
rec-2296-org,   afr, f, , ewansika, ikeke, 3
rec-3648-org,   afr, f, 19410507, zikoranau, osunwa, 6
rec-1517-org,   afr, f, 19570723, phathiwe, rubadiri, 1
rec-3283-dup-0, afr, f, 19940705, yam , dubuson, 5
rec-1203-org,   afr, m, 19350827, obinna, moorcraft, 6
rec-2102-org,   afr, m, 19121213, fila, naidoo, 9
rec-2084-org,   afr, f, 19750906, scybale, demisse, 2
rec-3250-dup-0, afr, f, , ckambina, kasirye, 7
rec-230-org,   afr, m, , chanika, dennis, 5
rec-611-org,   afr, f, 19490306, maizah, munsaka, 9
rec-3869-org,   afr, m, 19771020, ghaniy, hara, 8
rec-1131-org,   afr, , 19940131, kwende, verdi, 6
rec-1849-org,   afr, , 19791212, tichaona, kassam, 6
rec-3861-org,   afr, f, , chimaga, mulia, 3
rec-1208-org,   afr, f, 19220108, manang, laporte, 1
rec-2769-org,   afr, f, 19490301, nkosazana, veal, 6
rec-2618-org,   afr, f, 19210417, feechi, rinken, 4
rec-896-org,   afr, f, 19440203, zeuntae, zebene, 0
rec-3357-org,   afr, , 19451221, imani, ezeh, 1
rec-2287-org,   afr, , , samiha, hardie, 1
rec-2991-org,   afr, f, 19670220, kale, kombich, 7
rec-2701-org,   afr, f, 19850913, afalku, mbasela, 3
rec-636-org,   afr, , 19240828, danella, pettersen, 4
rec-367-org,   afr, m, 19880624, afaafa, nyagah, 0
rec-3646-org,   afr, m, 19310614, chitsime, rathfelder, 6
rec-2372-org,   afr, m, , zinzi, mamo, 7
rec-3626-org,   afr, f, 19980205, wamukota, mkaza, 4
rec-2004-org,   afr, f, 19750916, amauzo, exter, 6
rec-557-org,   afr, f, 19330603, keesa, , 9
rec-3772-org,   afr, f, 19570318, wangondu, ibrahimimam, 5
rec-2987-org,   afr, f, 19130120, olamilekan, ifeajuna, 1
rec-3697-dup-0, afr, f, 19860814, buahhani, kondowe, 4
rec-1481-dup-0, afr, f, 19620804, ilis , esters, 2
rec-2900-dup-0, afr, m, 197706 4, masopakyindi, katusha, 7
rec-2587-org,   afr, f, 19131003, erinmwind, babyface, 6
rec-3680-org,   afr, m, 19080228, iroawuchi, omagbemi, 8
rec-1386-org,   afr, f, 19280426, chinangwa, okubamicael, 1
rec-1357-dup-0, afr, f, 198 60810, chiemezie, vos, 4
rec-3662-org,   afr, f, 19671017, agbeko, schiefner, 1
rec-2398-dup-0, afr, , 19520609, fassil, pop e, 5
rec-2596-org,   afr, f, 19350131, kagai, stephens, 7
rec-2961-org,   afr, f, 19620612, andongwisye, baiya, 5
rec-2722-org,   afr, f, 19800718, tumbo, fischer, 5
rec-2588-org,   afr, f, 19110609, xolelwa, duhnean, 7
rec-2594-org,   afr, f, 19400718, umukoro, masebe, 4
rec-2826-org,   afr, f, 19250316, adanna, jonkheid, 6
rec-1394-org,   afr, m, 19810103, amakai, busienei, 2
rec-2027-org,   afr, f, 19870409, , hatembo, 6
rec-2143-dup-0, afr, f, , imarobbe, gupta, 9
rec-2274-org,   afr, f, 19901119, azuka, gaha, 7
rec-2135-org,   afr, f, 19360101, kianjahe, swart, 8
rec-1594-org,   afr, f, 19510625, to, slabbert, 9
rec-788-org,   afr, m, 19630607, bankole, mukooza, 6
rec-118-org,   afr, m, 19010824, zoan, petersen, 7
rec-189-dup-0, afr, f, 19571204, am'lnata, mbah, 7
rec-2935-org,   afr, f, 19061017, tsekani, konchellah, 8
rec-1414-org,   afr, f, 19451217, seblewen, trim, 7
rec-1883-org,   afr, f, , ghinjo, kozlowiecki, 6
rec-2847-org,   afr, f, 19580602, ahurole, mbesuma, 6
rec-3469-dup-0, afr, f, 19330216, gbemisola, chinedu, 7
rec-3121-dup-0, afr, , , tase kurt, bako, 1
rec-1424-org,   afr, f, 19681105, abaronye, tau, 3
rec-1598-org,   afr, , 19950831, , neal, 1
rec-3018-org,   afr, m, 19500711, kwadrees, , 2
rec-3674-org,   afr, f, 19040126, sekayi, , 9
rec-2627-org,   afr, f, , shas, carse, 7
rec-1843-org,   afr, f, 19261011, chijioke, matthee, 8
rec-1433-org,   afr, , , alafin, feruka, 8
rec-919-org,   afr, m, 19181002, taharka, owusu, 5
rec-679-org,   afr, m, 19240531, okatakyie, lodewyks, 7
rec-3994-org,   afr, f, , alimayu, ndovi, 3
rec-27-org,   afr, f, 19340219, soja, biamila, 5
rec-25-org,   afr, f, 19340201, mawalawde, omony, 6
rec-3560-org,   afr, f, 19521031, mazipa, kamoga, 9
rec-1686-dup-0, afr, m, |9211222, mpasa, whittle, 3
rec-267-org,   afr, f, 19720418, shalilah, wellen, 5
rec-801-org,   afr, , 19790501, onipede, oladapo, 7
rec-2339-org,   afr, , 19521020, bilaal, bedi, 9
rec-2825-dup-0, afr, f, 191 0817, abbeba, sowande, 5
rec-55-org,   afr, m, , nonkulule, shore, 7
rec-1973-org,   afr, m, 19410713, seydou, masialeti, 5
rec-3058-org,   afr, f, 19751105, thandiswa, snyders, 4
rec-2393-org,   afr, m, 19630427, abejide, ngnoumen, 7
rec-3341-org,   afr, f, 19450611, zike, smook, 2
rec-1791-org,   afr, f, 19890529, mahdere, ndumba, 6
rec-2341-org,   afr, f, 19921109, walu, akiode, 7
rec-2026-org,   afr, f, 19530806, abdi, mbekeni, 5
rec-3539-org,   afr, f, 19850915, ajjan, priem, 6
rec-1879-org,   afr, , , yiliyen, siebritz, 3
rec-137-org,   afr, m, 19350925, bereket, emmanuel, 3
rec-1913-org,   afr, f, 19020601, sizwe, kakanyero, 9
rec-2332-org,   afr, , 19021016, amsalech, chindalo, 2
rec-1177-org,   afr, , 19831106, selamawit, scoby, 8
rec-1147-org,   afr, m, 19250918, kwatekai, akufuna, 6
rec-2012-org,   afr, f, 19770312, chingoli, , 5
rec-172-org,   afr, f, 19660926, bghnat, mabuza, 8
rec-902-org,   afr, f, 19490903, tiziri, abercombie, 4
rec-2998-org,   afr, , 19390218, fallu, hamanywa, 7
rec-3035-dup-0, afr, , 19840706, mwantse, odunlami, 0
rec-3782-dup-0, afr, f, 19681009, tsamellal, gika di, 3
rec-3084-org,   afr, , 19391105, kuiwa, iiiamupu, 1
rec-1046-org,   afr, m, 19760625, kwadwo, faure, 7
rec-2390-org,   afr, f, 19001027, mideskso, dawood, 1
rec-2714-org,   afr, f, 19540829, semanda, ungerer, 1
rec-341-dup-0, afr, f, 19681117, chuwuma, sexwole, 8
rec-2088-dup-0, afr, f, 19131022, zein ab, katonon, 6
rec-1416-dup-0, afr, f, 19750715, ensun, mtsali, 6
rec-477-org,   afr, m, 19100706, djata, sergel, 9
rec-2870-org,   afr, f, 19710409, tajah, mutende, 7
rec-749-org,   afr, m, 19770124, ebezanzi, pheasant, 2
rec-2324-org,   afr, f, 19900512, onyewuchi, mathews, 6
rec-866-dup-0, afr, f, 19830903, eniola, anteh, 8
rec-713-org,   afr, f, 19860702, jawara, kasebo, 7
rec-2063-org,   afr, f, 19391211, jamyah, lemmens, 4
rec-337-org,   afr, , 19430613, taddese, roux, 5
rec-380-org,   afr, m, 19910218, nyandoro, mathurine, 2
rec-1103-org,   afr, m, 19280228, issay, thiem, 2
rec-3170-org,   afr, m, 19380601, kuda, halgryn, 1
rec-3015-org,   afr, , 19840205, obianuju, kuun, 0
rec-1959-org,   afr, f, 19441215, fikrce, milliken, 8
rec-2789-org,   afr, f, 19310920, mahdere, cheetham, 6
rec-2269-org,   afr, f, 19530516, zeuntae, redman, 9
rec-1620-org,   afr, m, 19090418, ufa, vusani, 6
rec-3066-org,   afr, , 19400610, mtembei, wallis, 4
rec-3096-org,   afr, f, 19361018, esiankiki, osagiobare, 2
rec-411-org,   afr, m, 19160221, odinakachukwu, schlingemann, 7
rec-316-org,   afr, , 19770702, chola, muyatwa, 9
rec-962-org,   afr, f, 19211108, jugurtha, odogwu, 1
rec-3816-org,   afr, , , getu, sichiondwe, 8
rec-1814-org,   afr, f, 19050711, awusi, shami, 5
rec-1027-org,   afr, f, 19341112, salamu, morrin, 1
rec-216-org,   afr, , 19360903, seifu, dzonzi, 2
rec-2380-org,   afr, f, 19610516, cherrise, todd, 4
rec-157-org,   afr, f, 19340305, binta, igbinedion, 9
rec-2923-org,   afr, m, 19021014, kemi, laboso, 9
rec-1090-org,   afr, f, , persinna, , 8
rec-1615-dup-0, afr, f, 19310708, tsiresy, kukha, 7
rec-3103-org,   afr, f, 19320320, olubunmi, choombe, 1
rec-585-org,   afr, , , suud, mellet, 1
rec-2768-org,   afr, f, 19360924, ganizani, , 9
rec-2791-org,   afr, , 19210418, ngugi, rutto, 4
rec-2624-dup-0, afr, f, 19580418, chielo, lasbrbey, 9
rec-2629-org,   afr, m, 19060625, sabola, shone, 4
rec-2461-org,   afr, f, , ur, canniford, 1
rec-3520-org,   afr, , 19600811, dube, lushina, 8
rec-1513-org,   afr, m, 19820707, , zuraaba, 4
rec-2446-org,   afr, , , ajia, ondieki, 3
rec-438-org,   afr, m, 19111207, kafara, rust, 6
rec-2331-org,   afr, f, 19930223, nyambura, diop, 8
rec-2755-org,   afr, m, 19021024, gelana, petch, 3
rec-3442-org,   afr, , 19631023, , adelakun, 7
rec-966-org,   afr, f, 19341126, kijana, roberts, 7
rec-1156-org,   afr, f, 19890311, lyaqut, habasonda, 5
rec-3972-dup-0, afr, f, 19350303, vida naq, bura, 4
rec-2860-org,   afr, f, 19060120, gharibuu, mfula, 7
rec-3617-org,   afr, , 19900311, meskerem, inyam, 8
rec-434-org,   afr, f, 19740228, uregh, yiampoy, 1
rec-64-org,   afr, f, 19580117, chi, yaradua, 5
rec-3642-org,   afr, m, 19860826, ebyne, kalu, 8
rec-2812-dup-0, afr, f, 19860803, mxali, bakouma, 8
rec-2319-org,   afr, f, 19660204, tapy, rosensweig, 7
rec-3250-org,   afr, f, , kambina, kasirye, 7
rec-936-org,   afr, , 19941203, nnamochie, zaayman, 3
rec-1403-org,   afr, f, 19190822, kipenzi, schoenfeldt, 6
rec-3155-org,   afr, m, 19880902, enu, aland, 0
rec-640-org,   afr, f, , afamefula, adebamowo, 5
rec-719-dup-0, afr, f, 19610318, masikong, munro, 5
rec-3572-org,   afr, m, , kwayera, , 9
rec-913-org,   afr, f, 19791020, russom, chiejine, 0
rec-568-org,   afr, , 19480214, aminu, botmang, 0
rec-877-dup-0, afr, f, 19320208, shawndah, hal, 7
rec-3767-org,   afr, f, 19131024, adedayo, mungili, 2
rec-1793-org,   afr, f, 19610214, ephigenia, nyagah, 6
rec-2793-org,   afr, f, 19710323, simisola, kajoba, 3
rec-2898-org,   afr, f, 19480814, dron, wittebol, 4
rec-681-org,   afr, , , moena, filmalter, 1
rec-124-org,   afr, f, 19690718, chi, henshaw, 6
rec-2232-dup-0, afr, m, 19901221, mulogo, okeke, 4
rec-2504-org,   afr, , 19790714, sarahani, chipkemie, 8
rec-2137-dup-0, afr, m, 19371113, chol , ahlers, 8
rec-2321-org,   afr, f, 19701011, mwamuila, njie, 9
rec-1230-org,   afr, f, 19300624, olajuan, tefu, 2
rec-277-org,   afr, f, 19110102, sochima, wright, 5
rec-3692-org,   afr, f, 19310123, tandie, mabire, 5
rec-3192-org,   afr, , 19280810, ajeder, banjo, 9
rec-3504-org,   afr, f, 19170210, nodayimni, fatai, 1
rec-3929-org,   afr, f, 19420221, masika, bosso, 6
rec-45-org,   afr, , 19981110, yonkela, marshall, 7
rec-3202-org,   afr, , 19510630, yoruba, kajubi, 0
rec-2236-org,   afr, f, 19230111, kirimu, ogada, 4
rec-239-org,   afr, , 19970207, vusimuzi, syachibala, 8
rec-2090-dup-0, afr, , 19050514, rapuluchu, nackitanda, 5
rec-265-dup-0, afr, f, 19661121, ayfa, belo, 0
rec-2670-org,   afr, f, 19020807, cashaaay, ifere, 7
rec-1481-org,   afr, f, 19620804, ilisa, esters, 2
rec-1257-org,   afr, f, 19290203, adwoa, maree, 5
rec-629-org,   afr, f, , kutre, roden, 0
rec-3754-org,   afr, , 19430326, dlewis, mudodoli, 3
rec-65-org,   afr, f, 19920624, mundhir, opaleye, 7
rec-0-org,   afr, f, 19480223, demessie, modder, 4
rec-3046-org,   afr, f, 19740325, chidiebere, opoku, 0
rec-2874-org,   afr, f, , ndulu, wyatt, 7
rec-1397-org,   afr, f, 19840521, murimi, getse, 3
rec-2082-dup-0, afr, f, 19301017, , sami, 9
rec-1046-dup-0, afr, m, 19760625, lcwadwo, faure, 7
rec-2473-org,   afr, , 19171107, linje, mataya, 8
rec-1371-org,   afr, f, 19980801, chumachienda, taumpe, 2
rec-3044-org,   afr, f, 19370304, omolara, gillingham, 2
rec-400-org,   afr, f, 19200831, waga, dingane, 3
rec-1846-org,   afr, m, 19081014, chafulumisa, mbewe, 9
rec-308-org,   afr, f, 19131002, itembe, kashinosha, 9
rec-3162-org,   afr, f, 19440625, kwodwo, okayo, 6
rec-2930-org,   afr, , 19890916, mandze, gabolwelwe, 1
rec-1111-org,   afr, f, 19000808, thandiswa, daku, 2
rec-1818-org,   afr, , 19370801, chekandino, tapscott, 3
rec-2438-org,   afr, f, 19841002, tecle, tat, 0
rec-820-org,   afr, f, 19970223, jevonne, friemann, 3
rec-2271-dup-0, afr, f, 19271226, suzanna, selagat, 9
rec-3304-org,   afr, m, 19351124, , ezenwa, 1
rec-2797-org,   afr, f, 19701015, nufaika, penderis, 7
rec-554-org,   afr, , 19470628, mkristo, bain, 4
rec-3203-org,   afr, f, 19051014, , sefton, 9
rec-0-dup-0, afr, f, 19480223, demes sie, modder, 4
rec-3699-org,   afr, , 19750601, negussu, regassa, 6
rec-3508-org,   afr, f, , kleavon, chebii, 0
rec-3708-org,   afr, f, 19040322, maimuna, tebogo, 0
rec-1051-org,   afr, , 19371210, ixzi, messingham, 2
rec-3430-dup-0, afr, m, 19830609, borishade, urjysa, 6
rec-2749-dup-0, afr, f, 19400604, tsekai, chikadya, 9
rec-2441-org,   afr, f, 19520420, mbaya, iyorhe, 8
rec-1897-dup-0, afr, , 19370307, goredenna, quiahk, 5
rec-121-org,   afr, f, 19890501, miano, essack, 8
rec-1216-org,   afr, f, , olamilekan, sodje, 2
rec-2069-dup-0, afr, , 19550419, adhand, teklehaimanot, 1
rec-3168-org,   afr, f, 19230608, dalali, maalim, 2
rec-2726-org,   afr, f, 19140403, ushindi, luttig, 2
rec-3928-org,   afr, f, 19171212, saalim, kabaireho, 4
rec-3433-org,   afr, f, 19660222, knia, kodesh, 5
rec-1550-org,   afr, f, 19530608, melihana, plage, 6
rec-3976-dup-0, afr, , 19900101, zakiya, me , 0
rec-2351-org,   afr, f, 19500519, uzochi, spamer, 2
rec-475-dup-0, afr, f, 19041230, enqu, m gnus, 7
rec-397-org,   afr, f, 19120724, sekayi, gildenhuys, 3
rec-3393-org,   afr, f, 19050709, sanaa, otambo, 1
rec-886-org,   afr, m, 19281025, sondai, okubamicael, 1
rec-285-dup-0, afr, , 19920 17, maundu, badier, 0
rec-1761-dup-0, afr, f, 19210322, kudyauku, tejfahun, 2
rec-8-org,   afr, f, 19710317, juza, simutenda, 7
rec-3440-org,   afr, f, , , parfitt, 3
rec-3885-org,   afr, f, 19450714, mundhir, ghir, 2
rec-3769-dup-0, afr, f, 19620602, agda a, schnabel, 3
rec-17-org,   afr, f, 19411221, laticia, veerens, 3
rec-1146-org,   afr, , 19780323, lashauna, kuntepa, 2
rec-1121-org,   afr, m, 19641016, gikuyu, chukwuma, 6
rec-2947-org,   afr, f, 19660502, chinangwa, michelson, 2
rec-1331-org,   afr, f, 19620120, machumu, emenalo, 1
rec-1338-org,   afr, , 19670911, kashka, mulaudzi, 1
rec-1182-dup-0, afr, f, 19510608, ats , ledwaba, 5
rec-668-org,   afr, f, , mjibu, saasa, 8
rec-2529-org,   afr, f, 19480223, ani, somen, 2
rec-1943-org,   afr, f, 19240623, mvula, duckitt, 0
rec-1102-org,   afr, f, 19170927, iloerika, grace, 7
rec-2179-org,   afr, f, 19320515, tuako, tait, 6
rec-3063-org,   afr, f, 19500313, takondwa, okorowanta, 0
rec-2228-org,   afr, f, 19530603, olubunmi, zaaiman, 5
rec-1961-org,   afr, m, 19510428, chuka, ngobeni, 3
rec-944-org,   afr, f, 19390311, dzigbode, mwembeshi, 4
rec-2561-dup-0, afr, f, 19180903, yugurten, akermann, 8
rec-2177-org,   afr, , 19260906, kikelomo, moiben, 1
rec-68-org,   afr, f, 19660211, suzanna, wambugu, 4
rec-1679-org,   afr, f, 19350716, temitope, likwa, 8
rec-1887-org,   afr, f, 19760726, kwemto, loos, 2
rec-2713-org,   afr, f, , omodele, mabutho, 0
rec-1465-org,   afr, f, 19710107, demesu, , 9
rec-2456-dup-0, afr, f, 19480522, balinda, rasaq, 0
rec-838-org,   afr, , 19890629, nalongo, nhova, 7
rec-1402-org,   afr, , 19170910, nikkia, kithuka, 0
rec-500-dup-0, afr, f, 19161202, oluchi, jsentamu, 6
rec-2453-org,   afr, f, 19550712, sopuluchukwu, lyle, 2
rec-2410-org,   afr, f, 19620317, semeni, hippert, 6
rec-1477-dup-0, afr, m, 195710 17, chinonso, turbo, 6
rec-3821-dup-0, afr, m, 194105 24, takfarinas, , 6
rec-76-org,   afr, f, 19950128, ye, kamga, 7
rec-1057-org,   afr, , 19900109, , lawton, 0
rec-3174-org,   afr, f, , efioanwan, nel, 5
rec-1054-org,   afr, m, 19021027, nasimiyu, vessey, 8
rec-3253-dup-0, afr, m, 19590724, olabisi, chickwe, 7
rec-3240-dup-0, afr, f, , laneisha, verwey, 6
rec-612-org,   afr, f, 19021119, nnaemeka, kajoba, 3
rec-1123-org,   afr, f, 19671104, okwy, bwanga, 7
rec-1352-org,   afr, f, 19680204, fulah, kirubi, 2
rec-2916-org,   afr, f, 19911231, uzuri, turksma, 6
rec-1457-org,   afr, f, 19930310, zwelakhe, molapisi, 0
rec-1260-org,   afr, , 19401226, nozipho, chukwu, 7
rec-567-org,   afr, , 19040911, adherbal, ogot, 8
rec-478-org,   afr, f, 19420424, faida, antao, 0
rec-2658-dup-0, afr, , 19240901, ajdir, imaniara, 6
rec-2077-dup-0, afr, f, 19890621, nadhar , gutu, 4
rec-2545-org,   afr, f, 19780519, mojisola, onyancha, 6
rec-1264-org,   afr, , 19510530, tawfiki, litana, 5
rec-2596-dup-0, afr, f, 19350131, kagai, sttephens, 7
rec-3322-dup-0, afr, f, 19140424, minenhile, njanji, 6
rec-2345-org,   afr, f, 19690627, wub, winogrodsky, 8
rec-1498-org,   afr, f, 19961119, selas, simwaka, 0
rec-2633-dup-0, afr, f, 19041030, nazi, ali i, 2
rec-3817-org,   afr, f, 19540719, yawa, simwanza, 2
rec-2383-org,   afr, m, 19390609, kapeni, mortenson, 3
rec-3166-dup-0, afr, f, 19260701, eji, amanuel, 5
rec-331-org,   afr, f, 19130626, soha, wambui, 7
rec-562-org,   afr, , 19440501, tanabahi, oluwole, 5
rec-1565-org,   afr, f, 19481105, kagunda, ovbiagele, 2
rec-3541-org,   afr, f, 19431113, chi, dodoo, 9
rec-2838-org,   afr, f, , fakhta, sheffield, 9
rec-1718-org,   afr, f, 19670626, taiwana, deba, 9
rec-2776-org,   afr, f, 19160926, eljamah, schoonwinkel, 8
rec-2416-org,   afr, , 19720224, shangobunni, modise, 4
rec-2243-org,   afr, m, 19700815, bohlale, pickstock, 3
rec-3295-org,   afr, f, 19000214, foluke, falconer, 8
rec-2656-org,   afr, f, , vidarnaq, obita, 4
rec-2294-org,   afr, f, , usiku, tunkara, 7
rec-1470-org,   afr, m, 19260922, ampah, olaraokello, 8
rec-955-org,   afr, f, 19800925, yehlem, chipkemie, 3
rec-544-org,   afr, f, 19241030, nkemefula, luttrell, 6
rec-1724-org,   afr, f, 19761218, kiongozi, aiyabei, 9
rec-1729-org,   afr, f, 19210924, mukantaga, kock, 7
rec-790-org,   afr, f, 19580613, nzarbarimb, osazuwa, 8
rec-3752-org,   afr, m, 19970217, chidiebere, asmau, 9
rec-1995-org,   afr, , 19990420, dashika, adegoke, 9
rec-88-dup-0, afr, m, , staar, mdingane, 2
rec-2579-org,   afr, f, 19050511, aberash, envoh, 7
rec-3987-org,   afr, , 19441023, getachew, iwelumo, 3
rec-3207-org,   afr, f, 19070403, junene, niedermeyer, 0
rec-139-org,   afr, , 19120727, mabandla, odhiambo, 4
rec-3895-dup-0, afr, f, , amechi, mohamed, 6
rec-1647-dup-0, afr, f, 19511004, nsen, rensb rg, 3
rec-2176-org,   afr, f, 19610809, mabruke, amooti, 3
rec-3127-org,   afr, f, 19140523, kijakazi, botmang, 0
rec-3948-org,   afr, f, 19991116, nyarai, akabusi, 9
rec-1474-dup-0, afr, , 19780717, banasa, nyamdbe, 1
rec-130-dup-0, afr, f, 19590620, dakondwa, rosslie, 8
rec-2273-org,   afr, f, 19100328, shire, vessey, 8
rec-474-org,   afr, f, 19630425, onyema, ugwu, 6
rec-1785-org,   afr, f, , kato, semenya, 9
rec-399-org,   afr, , 19760409, boipelo, lumina, 9
rec-1460-org,   afr, f, 19870216, obiako, forsyth, 1
rec-1910-org,   afr, , 19510129, onwumbiko, mopeloa, 7
rec-1941-dup-0, afr, f, 19021203, kwamin, pat er, 6
rec-2455-org,   afr, f, 19480125, neemaka, dalmedia, 5
rec-3975-org,   afr, m, 19481209, babechi, katebe, 3
rec-1062-dup-0, afr, f, 19590528, tafiti, ondiecki, 0
rec-1085-org,   afr, f, 19600804, houari, peddle, 9
rec-388-org,   afr, f, 19360428, uwadiegwu, jochs, 5
rec-2717-dup-0, afr, m, 19610203, juma, salkceld, 1
rec-2955-org,   afr, f, 19351112, nwakasi, mwiya, 2
rec-3735-org,   afr, f, 19800828, fabayo, kiedo, 4
rec-3553-dup-0, afr, f, 19391002, femi, makakha, 4
rec-3726-org,   afr, , 19210316, fana, kyeyune, 1
rec-1546-org,   afr, m, 19731006, palesa, , 0
rec-3490-org,   afr, , 19300427, halili, kloppers, 7
rec-2992-org,   afr, f, 19790904, zakiya, mkanga, 8
rec-2814-org,   afr, f, 19660508, nusurika, mbozi, 4
rec-368-org,   afr, , 19710703, houari, chiyangi, 7
rec-3553-org,   afr, f, 19391002, femi, makacha, 4
rec-1855-org,   afr, f, 19490315, sekayi, kadima, 5
rec-323-org,   afr, f, 19300804, akwasiba, ngwira, 5
rec-3631-org,   afr, m, 19860119, deole, troutman, 7
rec-1871-dup-0, afr, f, 19070720, edem, oiakhire, 6
rec-1464-org,   afr, f, 19270703, akiiki, garner, 2
