rec_id, culture, sex, date_of_birth, given_name, surname, blocking_number 
rec-2599-dup-0, afr, f, 19630811, oluwazegu, madoxx, 6
rec-2589-dup-0, afr, f, 19160606, olaniyi, wakiih ri, 6
rec-1949-org,   afr, , 19651129, asres, capradossi, 4
rec-1958-dup-0, afr, f, 19290306, binga, siamagadi, 3
rec-2311-org,   afr, , 19661205, fulani, jennings, 8
rec-1106-org,   afr, f, 19811204, akwetee, neethling, 3
rec-300-org,   afr, f, 19920926, alonge, akiga, 9
rec-2427-org,   afr, , 19781013, tiyombay, ofoedu, 4
rec-495-org,   afr, f, 19721008, yesuto, souchon, 3
rec-2826-org,   afr, , 19730620, chandaki, foster, 1
rec-1420-dup-0, afr, m, 19121212, had yya, ntuli, 6
rec-308-dup-0, afr, f, 19901016, ermias, mura da, 4
rec-1610-org,   afr, m, 19710116, nobantu, tholet, 4
rec-2780-dup-0, afr, f, 192 50825, limber, leonard, 1
rec-296-org,   afr, f, , dahoma, otichilo, 6
rec-649-org,   afr, f, 19611113, afamefula, street, 6
rec-789-org,   afr, f, 19000222, muraya, chirlee, 2
rec-675-org,   afr, , 19590708, wasswa, heinen, 0
rec-2764-dup-0, afr, m, 19730610, nabate, madikizdla, 7
rec-1285-dup-0, afr, , 19180405, lamiaya, mudala, 8
rec-1501-org,   afr, f, 19910806, osayande, forbes, 4
rec-2465-org,   afr, f, , chimalsi, mungili, 3
rec-383-org,   afr, f, 19800611, osinachi, , 5
rec-1906-dup-0, afr, m, 19480911, enneber, majk, 9
rec-579-org,   afr, f, 19411227, zwelakhe, robson, 3
rec-1037-org,   afr, f, 19240507, jali, oluremelekun, 5
rec-75-org,   afr, f, 19031025, lisimba, loxton, 8
rec-2990-dup-0, afr, f, 19851101, wafoc, stratford, 3
rec-2111-org,   afr, f, 19750530, temitope, nangwala, 5
rec-327-org,   afr, f, 19020722, murimi, bakr, 5
rec-917-dup-0, afr, , 19630604, okuda, haydar, 8
rec-1807-org,   afr, , 19320407, lineo, hanbwato, 6
rec-85-org,   afr, m, 19420810, pili, kadzuwa, 8
rec-1081-org,   afr, m, 19010518, rasham, obidile, 9
rec-1458-org,   afr, f, 19120217, mteremo, , 9
rec-2699-dup-0, afr, , 19290322, ngendo, kalij, 7
rec-2941-org,   afr, , 19170204, tekeshia, bowa, 7
rec-2223-dup-0, afr, f, 19860830, lineo, iyyazi, 7
rec-792-org,   afr, f, 19240613, okaikai, venables, 2
rec-1051-org,   afr, f, 19360305, suluhu, bett, 3
rec-123-dup-0, afr, m, 19300304, momod ou, etiaba, 0
rec-1067-org,   afr, f, 19120809, abana, shaban, 5
rec-813-org,   afr, , 19691212, gaya, nhova, 9
rec-737-org,   afr, f, 19780714, taljat, ehrke, 6
rec-1757-dup-0, afr, , 19540424, chinuaekp, stass n, 3
rec-2779-org,   afr, f, 19581029, arziki, chifuwe, 0
rec-2037-dup-0, afr, m, 19231203, azubui ke, matlapin, 9
rec-745-org,   afr, f, 19491224, mwema, peake, 5
rec-1606-org,   afr, f, 19730414, sadio, akanji, 0
rec-943-org,   afr, f, 19290728, desta, langeveldt, 7
rec-1234-org,   afr, f, 19711114, oluluaboe, schwartz, 2
rec-2879-org,   afr, f, 19831123, kahina, els, 7
rec-1896-org,   afr, , 19470704, fadzai, machona, 4
rec-1758-org,   afr, m, 19220722, sirte, molwantwa, 1
rec-807-dup-0, afr, f, 19510255, mundhir, moduble, 0
rec-21-org,   afr, f, 19820306, bolanle, marchand, 9
rec-1791-org,   afr, f, 19431011, kudyauku, ibenegbu, 3
rec-1913-dup-0, afr, f, 19710915, ega, musia, 3
rec-1584-dup-0, afr, f, , oluwafunmilayo, weeber, 7
rec-865-org,   afr, f, 19701211, chandelle, moyo, 8
rec-2605-org,   afr, f, 19381204, afiwa, ngugi, 2
rec-813-dup-0, afr, , 19691212, gayo, nhova, 9
rec-1323-dup-0, afr, f, 19901107, amalai, massvn, 3
rec-1823-dup-0, afr, , 19750911, bibyw, zak, 9
rec-2023-org,   afr, m, , chikondi, etafia, 7
rec-343-dup-0, afr, f, 19460128, azula y, cave, 5
rec-318-org,   afr, f, 19930617, kanzi, radley, 6
rec-2275-dup-0, afr, , 19150924, iheanako, mizen, 1
rec-124-org,   afr, f, 19531218, fahari, chemutai, 7
rec-1785-dup-0, afr, f, 19600812, omosede, soucgon, 2
rec-1414-dup-0, afr, m, 19611028, rolanda, kanyomozy, 1
rec-1319-org,   afr, , 19631216, kafara, chabalengula, 7
rec-1638-org,   afr, f, 19101211, camara, odegbami, 4
rec-241-org,   afr, m, , sizwe, , 6
rec-484-dup-0, afr, m, 19250711, , nwanganga, 4
rec-2131-dup-0, afr, m, 19030108, mwanje, namboso, 0
rec-2515-org,   afr, f, 19941109, osayande, njoku, 8
rec-1901-org,   afr, f, 19770325, ogo, charmaine, 3
rec-1818-org,   afr, f, 19500209, gwamniru, dangelo, 7
rec-213-org,   afr, , 19031125, woyinesh, llewellyn, 9
rec-1368-org,   afr, f, 19340911, quason, lyainga, 8
rec-49-org,   afr, , 19360322, moyo, musiwa, 1
rec-893-org,   afr, f, 19191211, kaisha, akiode, 5
rec-139-dup-0, afr, f, 19360705, potlako, gathehi, 2
rec-2292-dup-0, afr, f, 19520729, tayo, amata, 8
rec-1347-dup-0, afr, f, 19910404, oxyn as, munatamba, 1
rec-1455-dup-0, afr, , 19460506, macgano, mutua, 8
rec-745-dup-0, afr, f, 19491224, mwema, peak, 5
rec-2482-org,   afr, m, 19610102, muhamid, els, 4
rec-2045-dup-0, afr, m, 19360906, thembeka, oparania, 7
rec-1935-org,   afr, , 19070627, shade, asika, 0
rec-1721-org,   afr, f, 19410419, fulah, oprong, 5
rec-2653-org,   afr, f, 19651226, kipenzi, williams, 7
rec-2029-dup-0, afr, f, 19240219, nyikadsino, ochieng, 3
rec-1317-org,   afr, , 19191220, obianuju, ridden, 0
rec-76-dup-0, afr, m, 19051224, akai , mbaya, 6
rec-2133-org,   afr, f, 19990626, chidiebel, , 8
rec-2239-dup-0, afr, , 19180305, jevin, kambzangaji, 2
rec-2651-org,   afr, m, 19771220, okwukwe, quartey, 8
rec-2257-org,   afr, f, 19321024, ayite, muhango, 1
rec-1341-dup-0, afr, f, 19461106, kpakpa, lecrevin, 7
rec-2886-org,   afr, m, 19390318, reshaun, wilson, 9
rec-1570-org,   afr, f, , nakawa, omagbaluwaje, 0
rec-54-org,   afr, , 19930609, kuweza, kyomuhendo, 1
rec-2531-org,   afr, f, 19341119, mtebohele, fidelis, 5
rec-2569-org,   afr, f, 19660116, urunna, kafrica, 6
rec-2270-org,   afr, m, 19750306, makanna, marshal, 7
rec-306-dup-0, afr, , 19280817, eljamah, hkalinda, 3
rec-2178-dup-0, afr, f, 199309 4, sabacus, amaza, 4
rec-940-org,   afr, f, 19001120, munyiga, waiguru, 4
rec-1583-dup-0, afr, f, 19720610, hamidy, mtewa, 3
rec-2236-dup-0, afr, f, 19681207, kyansambo, kuipers, 9
rec-2686-org,   afr, f, 19790218, fayola, oyesanya, 8
rec-2380-dup-0, afr, m, 19460812, omwokhs, eteimo, 0
rec-286-org,   afr, , 19271107, tella, nxumalo, 4
rec-2613-org,   afr, , 19950728, mwinyi, mensah, 2
rec-895-dup-0, afr, f, 19990714, ebe e, dibaba, 5
rec-1828-org,   afr, f, 19191228, mwata, semmens, 1
rec-1849-org,   afr, f, 19870908, ngumo, mbote, 9
rec-1033-dup-0, afr, m, 19010822, akinsh iju, munakupya, 7
rec-2980-dup-0, afr, , 19271120, gurmu, kontsgora, 9
rec-403-org,   afr, f, 19371005, mballa, chibilika, 0
rec-1039-org,   afr, f, 19780805, ozoemena, okardi, 0
rec-2884-org,   afr, f, 19540206, yera, abol, 9
rec-2502-org,   afr, f, 19331225, milele, leshina, 2
rec-1771-dup-0, afr, f, 19840715, osinaci, , 4
rec-2120-org,   afr, f, 19160916, ephigenia, kalyango, 9
rec-385-dup-0, afr, f, 19191031, kigongo, okoyg, 0
rec-1369-org,   afr, , 19351214, chukwuma, aucho, 5
rec-39-org,   afr, f, 19961220, yalew, chepseba, 1
rec-156-dup-0, afr, f, 19150403, otito, scho man, 1
rec-2836-org,   afr, f, 19940501, ayize, wawanya, 7
rec-307-dup-0, afr, f, 19990318, oghenefo, ndulo, 8
rec-2536-dup-0, afr, m, 19400225, wamwa a, durandt, 5
rec-402-dup-0, afr, f, 19140208, moktar, roaety, 6
rec-864-org,   afr, f, , zawditu, hayter, 1
rec-934-org,   afr, , 19050520, ejimofor, willis, 7
rec-1380-dup-0, afr, f, 19270103, mwanakam, olajuwon, 4
rec-1614-dup-0, afr, f, 19760716, psammetivhus, mighty, 0
rec-2909-org,   afr, f, 19860411, jama, trautmann, 6
rec-2391-dup-0, afr, m, , nobuhle, mukuni, 3
rec-394-dup-0, afr, , 19181223, damaa, kipkemoi, 1
rec-886-org,   afr, f, 19341127, yirdaw, tarr, 8
rec-2426-org,   afr, m, 19340914, takeyah, sempijja, 7
rec-46-org,   afr, f, 19311025, nnenaya, gerber, 5
rec-1891-dup-0, afr, f, 19181109, sihaba, davwl, 6
rec-2671-org,   afr, , 19050827, efuru, chudasama, 6
rec-2784-org,   afr, f, 19580908, mesinyane, negere, 2
rec-1594-dup-0, afr, , 19901109, wangai, Jangford, 3
rec-2144-dup-0, afr, f, 19810823, nen, , 3
rec-1025-dup-0, afr, f, 19220107, pyisai, kirkby, 3
rec-2037-org,   afr, m, 19231203, azubuike, matlapin, 9
rec-776-dup-0, afr, , 19180202, akeiykla, tochukwu, 3
rec-2215-dup-0, afr, f, 19391008, fad hila, mapstone, 3
rec-2448-dup-0, afr, f, 19161024, tigizt, werner, 6
rec-219-dup-0, afr, , 19250611, kaniqua, wanyony, 9
rec-202-dup-0, afr, f, 19290610, yom a, davids, 0
rec-2897-dup-0, afr, f, 19510118, gebreegziebher, getu, 2
rec-37-org,   afr, f, 19760607, botwe, wathes, 7
rec-2766-org,   afr, f, 19190404, emojung, nwoke, 9
rec-328-dup-0, afr, , 19401121, kinfe, odotgwu, 7
rec-2919-dup-0, afr, m, 19090705, ottah, kamwe go, 3
rec-1009-dup-0, afr, f, 19900730, fola i, lemma, 5
rec-741-org,   afr, m, 19281120, mbamba, osumba, 2
rec-1608-org,   afr, f, 19580829, badda, mudubeko, 5
rec-789-dup-0, afr, f, 19000222, muraya, chirli, 2
rec-1503-org,   afr, f, 19130203, chikelu, karugire, 6
rec-1929-dup-0, afr, f, 19360807, fatsani, namomb , 1
rec-2160-org,   afr, f, 19791008, mekbib, eguavoen, 6
rec-43-org,   afr, , 19101114, mawasi, harmse, 2
rec-2546-dup-0, afr, , 19230105, thabiti, tarb ton, 9
rec-2918-org,   afr, m, 19041116, blessing, kaima, 3
rec-1015-org,   afr, , 19720531, kambo, moran, 3
rec-2984-org,   afr, m, 19450307, eyi, alibhaibrown, 5
rec-1110-org,   afr, f, 19760525, nega, , 4
rec-1749-dup-0, afr, , 19920618, amastan, musjkwa, 1
rec-424-org,   afr, f, 19411109, didyme, ankole, 3
rec-1562-org,   afr, f, , waloga, bolofete, 7
rec-882-org,   afr, m, 19260302, aifell, burna, 8
rec-1338-org,   afr, , 19280217, quadrhhys, nkabinde, 7
rec-1433-dup-0, afr, m, 19840169, vai, olomu, 7
rec-1709-org,   afr, f, 19310818, azibo, wasserall, 5
rec-927-dup-0, afr, f, 19180509, raa hida, mbanefo, 3
rec-2475-org,   afr, , 19380821, thoko, ndiaye, 2
rec-2385-dup-0, afr, m, 19730814, mijagenes, abraha, 2
rec-1432-org,   afr, , , ili, heiberg, 7
rec-2244-org,   afr, , 19700515, amrus, garcia, 5
rec-2077-dup-0, afr, f, 19540309, gbemisola, wetherwll, 9
rec-1004-org,   afr, f, 19060507, aminia, ramaala, 4
rec-799-org,   afr, f, 19091021, nyakarima, trenou, 0
rec-404-org,   afr, f, 19820622, efioanwan, muragu, 7
rec-761-dup-0, afr, , 1972 219, helal, penny, 0
rec-2320-dup-0, afr, f, 19201319, , mwembeshi, 4
rec-1565-org,   afr, f, 19110307, sheshe, kulundu, 1
rec-1768-dup-0, afr, , , muhidini, decle ck, 1
rec-1348-org,   afr, , 19070602, aladinma, adipo, 4
rec-899-org,   afr, f, 19971106, penha, mbela, 4
rec-1482-dup-0, afr, f, 19440730, iruka, ransay, 2
rec-1084-org,   afr, , 19690720, amne, focks, 7
rec-2996-org,   afr, f, 19831127, zeffun, chepkurgor, 5
rec-596-org,   afr, m, 19810825, kesse, germushuizen, 8
rec-1515-org,   afr, m, 19421224, ohon, muhwezi, 1
rec-599-dup-0, afr, f, 19270709, adanna, kalyesupula, 9
rec-1530-dup-0, afr, f, 19520302, keas , waigwa, 1
rec-74-org,   afr, f, 19391123, kasisi, beiles, 6
rec-897-org,   afr, m, 19730518, samiha, igbinedion, 6
rec-1275-dup-0, afr, f, 19380325, himourna, platzoeder, 4
rec-2086-dup-0, afr, f, , bekil, chelanga, 1
rec-1337-org,   afr, m, 19731109, mabula, dosou, 6
rec-1745-org,   afr, m, 19270829, dalida, ndow, 6
rec-1761-org,   afr, f, 19110324, lado, quinn, 7
rec-802-org,   afr, f, 19570104, enwelumok, sandenberg, 7
rec-387-dup-0, afr, , , afel lan, kalemazikusoka, 1
rec-2007-dup-0, afr, f, 19101201, gere su, akaranga, 4
rec-204-dup-0, afr, m, 19470429, taifa, bahati, 2
rec-2972-org,   afr, m, 19990327, tusuubira, schoen, 0
rec-1030-org,   afr, f, , enqu, duvinage, 1
rec-620-org,   afr, f, 19790202, adannaya, imasuen, 3
rec-2784-dup-0, afr, f, 19580908, mesinya e, negere, 2
rec-596-dup-0, afr, m, 19810125, kesse, germushuizen, 8
rec-2464-dup-0, afr, , 19760502, nicholas, maluma, 8
rec-334-dup-0, afr, f, 19550727, sahlu, okesokla, 6
rec-2672-org,   afr, f, , yawo, badman, 0
rec-919-dup-0, afr, f, 19400217, adoa, loggenberg, 5
rec-2562-org,   afr, m, 19351221, saronna, negga, 7
rec-2662-org,   afr, m, 19650607, ayodele, diori, 7
rec-997-dup-0, afr, f, 19100325, oshe, gutj hr, 7
rec-517-org,   afr, f, 19940915, bonolo, parry, 3
rec-567-dup-0, afr, , 19641204, afram, udoj h, 4
rec-285-org,   afr, f, 19930928, dumisani, obayan, 4
rec-908-org,   afr, f, 19491123, mwenye, erogbogbo, 6
rec-1074-org,   afr, f, 19791223, okonkwo, , 2
rec-510-org,   afr, f, 19051112, madaadi, ofodile, 8
rec-185-org,   afr, f, 19450621, jideofor, alice, 7
rec-1088-dup-0, afr, , 19911214, akuajo, swale, 2
rec-513-dup-0, afr, f, 19790425, ndi i, schutze, 8
rec-72-org,   afr, f, 19850125, jaja, rege, 6
rec-1409-dup-0, afr, f, 19301214, hamidou, lut aya, 3
rec-2598-dup-0, afr, , 19621220, mugeta, ankoke, 0
rec-427-dup-0, afr, f, 19421003, onwumiko, matewere, 9
rec-2906-dup-0, afr, f, 194804 8, lavoun, kamwandi, 6
rec-2587-dup-0, afr, , 19690614, cuckwuemeka, tremeer, 1
rec-1396-org,   afr, f, 19440929, hamadou, mkosha, 4
rec-2896-dup-0, afr, f, 19020204, amale , kew, 6
rec-2613-dup-0, afr, , 19950278, mwinyi, mensah, 2
rec-757-org,   afr, f, 19380912, laniece, erhenede, 4
rec-1023-org,   afr, , , alhaji, kolbe, 2
rec-2018-org,   afr, f, 19690801, , , 8
rec-1284-org,   afr, f, 19670506, ziwa, heydenrych, 3
rec-2982-org,   afr, , 19531017, ekela, getse, 7
rec-597-dup-0, afr, f, 19500619, amaz u, jacoba, 1
rec-2221-org,   afr, f, 19750226, wassa, mtawali, 2
rec-2371-dup-0, afr, m, 19470325, amatdkai, kayiira, 9
rec-2312-org,   afr, f, 19520321, saed, ngologoza, 7
rec-360-org,   afr, f, 19300518, fassil, schmidt, 5
rec-1657-org,   afr, f, 19001114, somadina, forsido, 1
rec-726-dup-0, afr, f, 19320212, remi, ka irye, 0
rec-406-org,   afr, , 19310623, yaya, motaung, 4
rec-1794-dup-0, afr, f, 19930911, raashida, nrval, 7
rec-2350-org,   afr, f, 19470212, jalia, sekyanzi, 9
rec-2607-org,   afr, f, 19480219, anapaanika, maranga, 1
rec-2288-org,   afr, m, , odhiambo, mollel, 5
rec-321-dup-0, afr, , 19570507, at u, ross, 3
rec-409-org,   afr, f, , tendekayi, perks, 6
rec-486-dup-0, afr, f, , meti, cituwo, 8
rec-1978-dup-0, afr, f, 19020130, oluwafunmilayo, azanwachukwu, 0
rec-1488-org,   afr, f, 19880904, oke, birungi, 9
rec-2902-org,   afr, m, 19570924, onyii, daska, 7
rec-1318-dup-0, afr, , 19710917, nyam , westlake, 6
rec-2883-dup-0, afr, f, 19080614, masjuhuri, ganga, 5
rec-1526-org,   afr, f, 19811016, gugulethu, kamade, 3
rec-1245-dup-0, afr, f, 19420726, hosni, cicheleko, 3
rec-2542-dup-0, afr, f, 197610 7, farri, chirlee, 6
rec-1463-org,   afr, f, 19450219, adedayo, chitty, 8
rec-1150-dup-0, afr, f, 19760720, mwal, forrester, 6
rec-2091-org,   afr, f, 19640705, urzig, luyobo, 1
rec-2231-dup-0, afr, f, 19790211, mchum ba, odegbami, 6
rec-1035-dup-0, afr, m, 19340103, mz ri, whittel, 7
rec-2741-dup-0, afr, f, 19121O08, omeokachie, hendrikz, 6
rec-2691-org,   afr, m, 19091025, komboa, potter, 9
rec-87-org,   afr, , 19470630, nyframaho, marango, 6
rec-1365-dup-0, afr, f, 19430519, asaki, best, 1
rec-1284-dup-0, afr, f, 19670506, ziwa, heyde rych, 3
rec-2177-dup-0, afr, , 19650310, laphonso, khuzweyo, 7
rec-2618-org,   afr, m, 19710512, chatuluka, nsibambi, 7
rec-2575-dup-0, afr, f, 19360417, wakiuru, ale e, 5
rec-1273-dup-0, afr, f, 19560314, lavaun, ichari , 9
rec-1248-dup-0, afr, f, 19819925, kinfu, umelo, 7
rec-685-org,   afr, , 19360906, wangai, passmore, 8
rec-1950-dup-0, afr, f, , keanjaho, commihs, 6
rec-1144-org,   afr, f, 19740121, wnissa, macharinyang, 2
rec-1882-org,   afr, m, 19250922, adeboro, udechukwu, 7
rec-580-dup-0, afr, , 19220907, khiemeka, odinga, 6
rec-1264-org,   afr, f, 19231018, tinzert, aferalign, 5
rec-408-org,   afr, f, 19830725, adowa, goedhals, 4
rec-2579-dup-0, afr, f, 19181221, yero, odume, 0
rec-1492-org,   afr, , 19971221, tusajigwe, mopelwa, 4
rec-1668-org,   afr, f, , shantaina, lackay, 4
rec-520-dup-0, afr, f, 19730109, afafa, po s, 6
rec-467-dup-0, afr, , 19340815, , kirut, 9
rec-2390-org,   afr, f, 19470521, kagunda, datti, 1
rec-1456-org,   afr, f, 19230522, haiba, player, 2
rec-1778-org,   afr, f, 19330523, osita, pethers, 6
rec-2136-dup-0, afr, f, 19741228, abam, ngosfhe, 2
rec-666-dup-0, afr, m, 19470429, nenamde, nnannyanzi, 9
rec-478-org,   afr, f, 19621024, meles, ajulo, 6
rec-2781-org,   afr, f, 19320628, chenzika, , 4
rec-1265-org,   afr, f, 19100425, olajuan, zerwick, 5
rec-1471-dup-0, afr, f, 19471016, shandel, heard, 3
rec-1909-org,   afr, m, 19760713, okba, kainerugaba, 7
rec-734-dup-0, afr, f, , m ugi, poole, 7
rec-2677-dup-0, afr, m, 19950 16, muhend, okhuti, 9
rec-2624-org,   afr, f, 19261123, makeda, sakeyo, 5
rec-2254-dup-0, afr, f, 19111026, aret, manza, 4
rec-709-dup-0, afr, , 19740109, marycath, ndeld, 1
rec-296-dup-0, afr, f, , daoma, otichilo, 6
rec-2788-org,   afr, f, , ikenna, kalau, 6
rec-439-org,   afr, f, 19990919, lineo, , 1
rec-2898-dup-0, afr, m, 19081023, aena, rayner, 6
rec-476-org,   afr, f, 19050325, vidarnaq, kabeta, 7
rec-2324-org,   afr, f, 19290617, ogwanbi, musumba, 7
rec-1455-org,   afr, , 19460506, machano, mutua, 8
rec-2057-dup-0, afr, f, 19370803, lat ifu, chikondi, 6
rec-1986-org,   afr, , 19870405, taonga, lesirma, 1
rec-2608-org,   afr, , 19200914, enobakhare, waiyaki, 6
rec-1320-org,   afr, f, 19680627, zinachukw, manzini, 9
rec-713-org,   afr, , 19630909, amateokor, dingane, 5
rec-465-org,   afr, m, 19680726, farhani, nott, 2
rec-1900-dup-0, afr, , 19950402, zury, ezinwa, 8
rec-1319-dup-0, afr, , 19631216, kafara, chabalejgula, 7
rec-1878-dup-0, afr, f, , dumehto, karangi, 9
rec-1887-org,   afr, , 19571018, munoru, kalis, 5
rec-2908-dup-0, afr, f, 19050425, hemu, rawal, 5
rec-1430-org,   afr, f, 19850917, tameka, mbuvi, 4
rec-2954-dup-0, afr, f, 19831009, dinisulu, kamande, 6
rec-65-org,   afr, f, 19461020, akpenamawu, swartz, 4
rec-2356-org,   afr, f, 19340523, achen, , 3
rec-1766-org,   afr, , , rondre, , 5
rec-2759-dup-0, afr, f, 19090922, shaonda, kamugasa, 2
rec-1910-org,   afr, f, 19080827, latifu, soi, 8
rec-2887-org,   afr, f, 19060707, rakeisha, hadfield, 3
rec-256-dup-0, afr, m, 19620206, olafemy, pieters, 4
rec-541-org,   afr, f, 19151123, mawunyo, nzeogwu, 1
rec-2187-org,   afr, , 19581105, efuru, tsege, 7
rec-1445-dup-0, afr, f, , sitina, start, 6
rec-2543-org,   afr, m, 19031121, mubale, dehlen, 3
rec-1615-dup-0, afr, , 19661006, nunu u, jepkosgei, 1
rec-1317-dup-0, afr, , 19191220, objanuju, ridden, 0
rec-1789-org,   afr, m, 19180328, mwa, chelo, 0
rec-1961-org,   afr, , 19580721, windrick, norris, 3
rec-1768-org,   afr, , , muhidini, declerck, 1
rec-2232-org,   afr, f, 19170127, siwazuri, allan, 6
rec-1805-org,   afr, f, 19390613, sibusiso, cary, 4
rec-1594-org,   afr, , 19901109, wangai, langford, 3
rec-129-org,   afr, f, 19890302, mwanga, lakay, 8
rec-2821-org,   afr, m, 19170608, bakhhitah, lobe, 1
rec-965-dup-0, afr, , 19470526, mothudi, thuimas, 5
rec-2954-org,   afr, f, 19831009, dinizulu, kamande, 6
rec-165-org,   afr, , 19220120, garai, baillie, 7
rec-1811-org,   afr, f, 19800913, yemi, anamela, 4
rec-575-org,   afr, m, 19041106, ekejiuba, sweetnam, 8
rec-1259-org,   afr, f, 19510715, gelila, , 7
rec-709-org,   afr, , 19740109, marycath, ndele, 1
rec-751-dup-0, afr, f, 19040925, satoria, stran e, 7
rec-1286-dup-0, afr, f, 19470104, kambiri, shrizves, 0
rec-1936-org,   afr, , 19890919, ntombizin, silweya, 5
rec-2595-dup-0, afr, f, 19610422, iloericka, , 9
rec-1927-org,   afr, f, 19160508, wanyika, lone, 0
rec-1556-org,   afr, f, 19330619, chinue, kayesa, 7
rec-1208-org,   afr, m, 19350310, timmi, muruga, 4
rec-396-org,   afr, f, 19340310, amenyo, odzaga, 7
rec-2252-org,   afr, f, 19430509, lyanda, calloway, 7
rec-650-org,   afr, , 19081111, haliu, laidler, 5
rec-1795-dup-0, afr, , 19411125, kahs y, mwilu, 6
rec-782-dup-0, afr, m, 19851209, ibol , marthinus, 4
rec-2892-org,   afr, f, 19781102, muthemba, souchon, 5
rec-784-org,   afr, , 19420929, kenechukwu, power, 7
rec-2510-org,   afr, f, 19471002, sono, madoxx, 4
rec-2804-dup-0, afr, f, 19820907, kolf, , 6
rec-1889-dup-0, afr, m, 19950803, manica, kitu r, 2
rec-658-dup-0, afr, f, 19630104, zagw e, fafunwa, 3
rec-224-dup-0, afr, m, 19681214, kwagalana, grimw od, 1
rec-1989-dup-0, afr, f, , ijom , uzoenyi, 9
rec-753-org,   afr, , 19061030, udoka, mhani, 7
rec-1625-org,   afr, f, 19590517, zewdie, birgen, 5
rec-205-org,   afr, f, 19701105, cheops, lackay, 4
rec-2578-org,   afr, m, 19370323, nangleni, schreuder, 4
rec-2334-dup-0, afr, f, 19570416, zalika, ngono, 8
rec-2464-org,   afr, , 19760502, ayikaile, maluma, 8
rec-2905-org,   afr, f, 19720901, osakwe, mans, 3
rec-1240-org,   afr, f, 19900901, ummi, alfa, 1
rec-1926-dup-0, afr, , 19960705, mwamuia, ikedieze, 5
rec-2020-dup-0, afr, f, 19930114, kanjuc i, tapscott, 1
rec-1938-org,   afr, , 19370818, rufano, udofia, 2
rec-35-dup-0, afr, f, 1961 402, nangila, juma, 5
rec-645-dup-0, afr, f, 19060410, gen t, safers, 9
rec-1987-org,   afr, f, 19820914, udoka, namasumo, 9
rec-4-dup-0, afr, f, 19681120, foda , jhala, 8
rec-2870-dup-0, afr, , 19381128, y aya, adelusimi, 1
rec-652-org,   afr, m, 19500602, jenbere, aland, 8
rec-64-org,   afr, f, , tumpe, roeloffze, 9
rec-665-org,   afr, f, 19690528, rauf, bayiga, 8
rec-347-org,   afr, m, 19710718, labaan, marton, 4
rec-770-dup-0, afr, f, 19560401, yamikani, chuk u, 9
rec-2381-org,   afr, f, 19090121, nashy, kalaluka, 7
rec-752-org,   afr, , 19250412, anuli, mukwanka, 7
rec-1192-dup-0, afr, f, 19110326, nwamaka, woodhezd, 9
rec-482-org,   afr, f, 19161226, demessie, little, 3
rec-2156-org,   afr, , 19231212, mwanakher, kiptoo, 7
rec-1784-org,   afr, f, 19930919, menikaliy, kashweka, 3
rec-2231-org,   afr, f, 19790211, mchumba, odegbami, 6
rec-1538-org,   afr, , 19861216, kwamina, jenkinson, 3
rec-2968-org,   afr, f, 19721129, amray, winogrodsky, 4
rec-609-org,   afr, m, , do, mattushek, 1
rec-1984-org,   afr, f, 19650326, adom, debruyn, 4
rec-1568-org,   afr, m, 19310614, rositha, solon, 4
rec-2020-org,   afr, f, 19930114, kanjuchi, tapscott, 1
rec-840-org,   afr, f, 19040421, abebi, naylor, 2
rec-619-org,   afr, f, 19890831, kinfu, manyika, 4
rec-1751-org,   afr, f, 19291020, mtundu, forbes, 5
rec-1687-dup-0, afr, , 19710712, sabola, ngulub, 9
rec-1003-org,   afr, f, 19490528, izza, page, 0
rec-2568-dup-0, afr, f, 19270519, oladinni, kayihura, 5
rec-2630-org,   afr, f, 19110618, sroda, karoki, 2
rec-2550-org,   afr, f, 19530728, pemphero, negga, 8
rec-2969-dup-0, afr, f, 19081002, muumi , iheruome, 7
rec-682-org,   afr, m, 19501019, twia, sani, 1
rec-2485-org,   afr, f, 19770220, aduda, saglimbeni, 9
rec-1237-dup-0, afr, m, , khoranhla, develi ng, 0
rec-954-org,   afr, , 19141024, andile, parry, 3
rec-1106-dup-0, afr, f, 19811204, akwetee, neethl ng, 3
rec-2564-org,   afr, , 19300427, edenauseg, atomsa, 6
rec-2480-org,   afr, f, , makhosetive, chileya, 7
rec-779-org,   afr, , 19850228, ye, moulder, 8
rec-2414-dup-0, afr, , 19081125, habtamu, flatsri, 7
rec-2302-dup-0, afr, , 1966100 , onuora, riddin, 3
rec-194-org,   afr, , 19560912, doaui, kasonde, 8
rec-716-org,   afr, f, 19130827, madhubuti, nwanu, 5
rec-1377-dup-0, afr, f, 1966102 6, atsukpi, adenihun, 9
rec-211-org,   afr, , 19050402, jevonne, rossouw, 6
rec-525-org,   afr, f, 19430826, chiamaka, onubiyi, 3
rec-1024-org,   afr, f, 19661214, chuioke, palm, 4
rec-2264-org,   afr, , 19850618, tanabahi, wathika, 0
rec-1976-dup-0, afr, f, 19170909, botew, malaiti, 7
rec-2470-org,   afr, f, 19740415, radhiya, kalyango, 9
rec-138-org,   afr, m, 19940625, kalunde, akaranga, 0
rec-4-org,   afr, f, 19681120, foday, jhala, 8
rec-1390-dup-0, afr, f, 19050728, sigele, lcathuli, 9
rec-2606-org,   afr, f, 19280920, miata, kelderman, 3
